otu	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	Young-Schloss	Jackson-Schloss	Jackson-Young	Charles River-Schloss	Charles River-Young	Charles River-Jackson	Taconic-Schloss	Taconic-Young	Taconic-Jackson	Taconic-Charles River	Envigo-Schloss	Envigo-Young	Envigo-Jackson	Envigo-Charles River	Envigo-Taconic
Ruminococcaceae (OTU 283)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	3.678499172337686e-4	NA	0.3941568311194677	0.32205795275131294	0.14801993997246946	0.10645707875665614	0.32205795275131294	NA	NA	0.32205795275131294	0.10645707875665614	0.10645707875665614	0.10645707875665614	0.2957497768144132	0.8798291600118298	0.10645707875665614
Clostridiales (OTU 284)	Kruskal-Wallis rank sum test	0	0	0	6.437373551590951e-4	0	0	NA	NA	NA	0.12708528365081803	0.12708528365081803	0.12708528365081803	0.4158770366152954	0.33990311674782664	0.4399060900466437	0.12708528365081803	0.5284808377668039	0.4660997414977309	0.5443225075677393	0.12708528365081803	0.6769222390213793
Alistipes (OTU 285)	Kruskal-Wallis rank sum test	0	0	0	0	0	1.839249586168843e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.055446395185758404	0.052848431206951006	0.06572116389475284	0.055446395185758404	0.052848431206951006
Ruminococcaceae (OTU 288)	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	7.356998344675372e-4	0	1.839249586168843e-4	NA	0.06454135890153011	0.03908595134429285	0.010685098446404624	0.00452855740033029	0.6726038174415166	NA	NA	0.03908595134429285	0.00452855740033029	0.06454135890153011	0.03908595134429285	0.6726038174415166	0.5618999408415551	0.03908595134429285
Clostridium_sensu (OTU 291)	Kruskal-Wallis rank sum test	0	0	0	0.0038624241309545707	0	0	NA	0.13638021563578923	0.1176899606096819	0.021648869067958057	0.015063933656450292	0.1176899606096819	NA	NA	0.1176899606096819	0.015063933656450292	NA	NA	0.1176899606096819	0.016868722025059346	NA
Butyricicoccus (OTU 292)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	1.839249586168843e-4	NA	NA	NA	0.06806322950276424	0.06806322950276424	0.08780398406596687	0.30173200631901664	0.25635528034619615	0.3217668386615411	0.30173200631901664	0.06806322950276424	0.06806322950276424	0.06806322950276424	0.8229888647177398	0.2522767574273364
Coriobacteriaceae (OTU 293)	Kruskal-Wallis rank sum test	1.839249586168843e-4	5.51774875850653e-4	0	0	3.678499172337686e-4	0	0.2016749045910872	0.13874957311211383	0.0175058260705523	0.1110149549793521	0.011181544473372142	NA	0.224189218476314	0.7045523709928059	0.008523522493519935	0.008248542976284206	0.09145556344525682	0.008523522493519935	NA	NA	0.008248542976284206
Bacteroidetes (OTU 295)	Kruskal-Wallis rank sum test	0	0	0	0	0	0.0034945742137208018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05599355737270979	0.053324814978025395	0.06639318527112509	0.05599355737270979	0.053324814978025395
Lachnospiraceae (OTU 297)	Kruskal-Wallis rank sum test	0	0	0.0018392495861688431	0	0	0	NA	0.10891354314633206	0.09910931459325674	0.40465676192728606	0.39885691474518903	0.20295033723874548	NA	NA	0.09910931459325674	0.39885691474518903	NA	NA	0.09910931459325674	0.39885691474518903	NA
Bacteria (OTU 298)	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-4	9.196247930844216e-4	0	3.678499172337686e-4	NA	0.06454135890153011	0.03908595134429285	0.038486878343036546	0.020085244875267055	0.24968529214098237	NA	NA	0.03908595134429285	0.020085244875267055	0.06454135890153011	0.03908595134429285	0.9322615826861449	0.15065776767166597	0.03908595134429285
Lachnospiraceae (OTU 299)	Kruskal-Wallis rank sum test	0	0	0	4.598123965422107e-4	0	0	NA	NA	NA	0.0853219867994244	0.054874298172033896	0.09039582772720291	NA	NA	NA	0.054874298172033896	0.4954507854063787	0.4494533221585263	0.49896229860376107	0.09039582772720291	0.4494533221585263
Dorea (OTU 301)	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	0	0	0	NA	0.04758192380955238	0.04758192380955238	NA	NA	0.04758192380955238	NA	NA	0.04758192380955238	NA	NA	NA	0.04758192380955238	NA	NA
Firmicutes (OTU 304)	Kruskal-Wallis rank sum test	0	0	0	0.001195512231009748	0	0	NA	NA	NA	0.01202714948219892	0.008368852031361272	0.01688672882333288	NA	NA	NA	0.008368852031361272	NA	NA	NA	0.00937151223614408	NA
Blautia (OTU 307)	Kruskal-Wallis rank sum test	0	0	0	0	9.196247930844215e-5	0	NA	NA	NA	NA	NA	NA	0.07810338186285527	0.07810338186285527	0.08874933387159033	0.07810338186285527	NA	NA	NA	NA	0.07810338186285527
Ruminococcaceae (OTU 308)	Kruskal-Wallis rank sum test	0	0	0.007173073386058488	0	0	0	NA	0.10891354314633206	0.10260062227876873	NA	NA	0.10891354314633206	NA	NA	0.10260062227876873	NA	0.4404006981390033	0.4404006981390033	0.14761797092910747	0.4404006981390033	0.4404006981390033
Clostridiales (OTU 310)	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	NA	0.3941568311194677	0.32205795275131294	0.037860308553776825	0.019803074936156115	0.08223361856368594	NA	NA	0.32205795275131294	0.019803074936156115	0.31499950763341433	0.24227314807295344	0.8291595310928367	0.06938940749207842	0.24227314807295344
Porphyromonadaceae (OTU 311)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Porphyromonadaceae (OTU 312)	Kruskal-Wallis rank sum test	0	0	0	0	0	0.004046349089571455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05599355737270979	0.053324814978025395	0.06639318527112509	0.05599355737270979	0.053324814978025395
Bacteria (OTU 314)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.513257914973225	NA	0.5270892568655381	0.1336519405942424	0.1336519405942424	0.1336519405942424	NA	0.4897292464023839	NA	0.1336519405942424	0.42317940506162155	0.4897292464023839	0.44778697101589604	0.46912854724179853	0.34162811548523114
Clostridia (OTU 316)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	NA	NA	NA	0.011831346423055257	0.00825128122339838	0.016591004392462465	NA	NA	NA	0.00825128122339838	NA	NA	NA	0.009229878783329003	NA
Bacteria (OTU 319)	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	NA	NA	NA	0.0355508278330935	0.030485721206685495	0.04455064686474747	NA	NA	NA	0.030485721206685495	NA	NA	NA	0.030825882023232262	NA
Olsenella (OTU 320)	Kruskal-Wallis rank sum test	3.678499172337686e-4	9.196247930844215e-5	1.839249586168843e-4	0	0	0	0.4929432850885777	0.709256678858035	0.41821598707753516	0.157190879232113	0.41821598707753516	0.1447550273761531	0.05690667958581293	0.09031234224987245	0.05690667958581293	0.41821598707753516	0.06473435224878775	0.10416671457072998	0.05690667958581293	0.41821598707753516	NA
Clostridiales (OTU 321)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	NA	NA	NA	0.0853219867994244	0.054874298172033896	0.1002389554456818	NA	NA	NA	0.054874298172033896	0.4954507854063787	0.4494533221585263	0.49896229860376107	0.21918854870495189	0.4494533221585263
Clostridiales (OTU 327)	Kruskal-Wallis rank sum test	0	0	0	8.276623137759793e-4	0	0	NA	NA	NA	0.0849545961356363	0.054874298172033896	0.0849545961356363	NA	NA	NA	0.054874298172033896	0.12815820732903024	0.0849545961356363	0.151291102661792	0.19876460637323523	0.0849545961356363
Clostridium (OTU 331)	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	6.437373551590951e-4	0	NA	0.42152883328054186	0.42152883328054186	0.14627959931781787	0.08967044866885691	0.42152883328054186	0.010447678015205766	0.0055482649621278425	0.01963905859650858	0.029064166419310006	0.4742776749189266	0.42152883328054186	1	0.42152883328054186	0.010447678015205766
Lachnospiraceae (OTU 332)	Kruskal-Wallis rank sum test	0	0	0	6.437373551590951e-4	0	0	NA	NA	NA	0.01634719074551643	0.009207960120673347	0.01896968710094227	0.2135175721782695	0.15289585966083788	0.22105359943341232	0.02814450551124408	0.25390764303697294	0.2135175721782695	0.28495534519193383	0.01896968710094227	0.6785561298651183
Lachnospiraceae (OTU 337)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	NA	NA	NA	0.0925124624827934	0.08891513112733303	0.10406217983408537	NA	NA	NA	0.08891513112733303	NA	NA	NA	0.08891513112733303	NA
Lachnospiraceae (OTU 338)	Kruskal-Wallis rank sum test	0	0	0.001103549751701306	7.356998344675372e-4	0	0	NA	0.09681203835229517	0.06825758943953951	0.06825758943953951	0.06825758943953951	1	NA	NA	0.06825758943953951	0.06825758943953951	0.2290905510061195	0.17583141061652824	0.17583141061652824	0.17266573372035196	0.17583141061652824
Porphyromonadaceae (OTU 339)	Kruskal-Wallis rank sum test	0	0	0	0	0	7.356998344675372e-4	NA	NA	NA	0.4552388571681968	0.40155611358370635	0.4652088184521417	NA	NA	NA	0.40155611358370635	0.13438453769450348	0.09598466696044572	0.14938466686003143	0.18603125714321175	0.09598466696044572
Bacteroidales (OTU 343)	Kruskal-Wallis rank sum test	0	8.276623137759794e-4	0	0	0	0	0.07867056825776769	NA	0.08940573150567928	NA	0.07867056825776769	NA	NA	0.07867056825776769	NA	NA	NA	0.07867056825776769	NA	NA	NA
Firmicutes (OTU 346)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	NA	NA	NA	0.0355508278330935	0.030485721206685495	0.04455064686474747	NA	NA	NA	0.030485721206685495	NA	NA	NA	0.030825882023232262	NA
Lachnospiraceae (OTU 348)	Kruskal-Wallis rank sum test	0	1.839249586168843e-4	0	0	0	0	0.27527260773396217	0.5443225075677393	0.15066768891451485	0.5443225075677393	0.14677206309999144	NA	0.5443225075677393	0.13080104017594665	NA	NA	1	0.230643614726116	0.5443225075677393	0.5443225075677393	0.5443225075677393
Bacteroides (OTU 350)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	NA	NA	NA	0.03506148822708421	0.030114120354451625	0.043901992032983436	NA	NA	NA	0.030114120354451625	NA	NA	NA	0.030426434312432166	NA
Lachnospiraceae (OTU 352)	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	NA	NA	NA	0.13321794597522252	0.12438065831854679	0.13379423121525263	NA	NA	NA	0.12438065831854679	0.13379423121525263	0.12438065831854679	0.1472926027356217	0.5276840359580905	0.12438065831854679
Lachnospiraceae (OTU 353)	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	NA	NA	NA	0.0355508278330935	0.030485721206685495	0.04455064686474747	NA	NA	NA	0.030485721206685495	NA	NA	NA	0.030825882023232262	NA
Bacteria (OTU 357)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	NA	NA	NA	0.0355508278330935	0.030485721206685495	0.04455064686474747	NA	NA	NA	0.030485721206685495	NA	NA	NA	0.030825882023232262	NA
Lachnospiraceae (OTU 358)	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	0	0	0	NA	0.03108679771597646	0.023405329072723267	0.40465676192728606	0.39885691474518903	0.2859059402885845	NA	NA	0.023405329072723267	0.39885691474518903	NA	NA	0.025246376214006452	0.39885691474518903	NA
Clostridiales (OTU 360)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.5270892568655381	NA	0.5270892568655381	0.07382601740233685	0.09439773685460962	0.0858729812823675	NA	0.5270892568655381	NA	0.0727061906753159	NA	0.5270892568655381	NA	0.0727061906753159	NA
Oscillibacter (OTU 361)	Kruskal-Wallis rank sum test	0	0	0	0.0010115872723928637	0	0	NA	0.36131042852617873	0.32205795275131294	0.038486878343036546	0.020085244875267055	0.08297847643911972	NA	NA	0.32205795275131294	0.020085244875267055	0.1508005284071737	0.11417899877939446	0.36131042852617873	0.1508005284071737	0.11417899877939446
Lachnospiraceae (OTU 362)	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	0	NA	NA	NA	0.02839523141533262	0.014852306202117086	0.03732975988304055	NA	NA	NA	0.014852306202117086	0.23803841534716214	0.18301506186708813	0.2612090664259394	0.07537559960521414	0.18301506186708813
Clostridium (OTU 371)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	NA	NA	NA	0.03360688981676011	0.029012063698761907	0.04196889079388252	NA	NA	NA	0.029012063698761907	NA	NA	NA	0.02924080396021691	NA
Lachnospiraceae (OTU 374)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	NA	NA	NA	0.08414757174500209	0.054205416638012927	0.09877948207421273	NA	NA	NA	0.054205416638012927	0.23803841534716214	0.2135175721782695	0.2612090664259394	0.23649304833594031	0.2135175721782695
Coriobacteriaceae (OTU 379)	Kruskal-Wallis rank sum test	0	9.196247930844215e-5	0	0	0	0	0.07640464264046926	NA	0.08677936845435749	NA	0.07640464264046926	NA	NA	0.07640464264046926	NA	NA	NA	0.07640464264046926	NA	NA	NA
Clostridiales (OTU 384)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	NA	NA	NA	0.08414757174500209	0.054205416638012927	0.09877948207421273	NA	NA	NA	0.054205416638012927	0.2720439032538996	0.2135175721782695	0.2938601997291818	0.3119655505912245	0.2135175721782695
Asaccharobacter (OTU 385)	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	1.839249586168843e-4	0	0	NA	0.09681203835229517	0.06452522844817941	0.06452522844817941	0.06452522844817941	0.7017413828323193	NA	NA	0.06452522844817941	0.06452522844817941	0.480437125242549	0.41948976734795784	0.1494595850813903	0.11668129391448001	0.41948976734795784
Bacteroidales (OTU 387)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Bacteria (OTU 390)	Kruskal-Wallis rank sum test	0	0	0	0.0026669118999448228	0	0	NA	NA	NA	0.0355508278330935	0.030485721206685495	0.04455064686474747	NA	NA	NA	0.030485721206685495	NA	NA	NA	0.030825882023232262	NA
Lachnospiraceae (OTU 392)	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	NA	NA	NA	0.09142474957363617	0.08791759639424505	0.1027889858240754	NA	NA	NA	0.08791759639424505	NA	NA	NA	0.08791759639424505	NA
Odoribacter (OTU 393)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Firmicutes (OTU 394)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	NA	NA	NA	0.0355508278330935	0.030485721206685495	0.04455064686474747	NA	NA	NA	0.030485721206685495	NA	NA	NA	0.030825882023232262	NA
Porphyromonadaceae (OTU 396)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Desulfovibrionaceae (OTU 404)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Acetatifactor (OTU 405)	Kruskal-Wallis rank sum test	0	0	7.356998344675372e-4	9.196247930844215e-5	0	0	NA	0.11419661714292571	0.11419661714292571	0.14627959931781787	0.11419661714292571	0.3813543339526889	NA	NA	0.11419661714292571	0.11419661714292571	0.4404006981390033	0.3813543339526889	0.20300561607107023	0.3813543339526889	0.3813543339526889
Firmicutes (OTU 412)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	NA	NA	NA	0.0355508278330935	0.030485721206685495	0.04455064686474747	NA	NA	NA	0.030485721206685495	NA	NA	NA	0.030825882023232262	NA
Oscillibacter (OTU 413)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	NA	0.43357251423141446	0.357842169723681	0.0324524690622631	0.01736990494543984	0.28789748004689386	NA	NA	0.357842169723681	0.01736990494543984	0.20106737120956494	0.13701479853527335	0.5430147426203359	0.5441080779905154	0.13701479853527335
Bacteria (OTU 416)	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	0	NA	NA	NA	0.0355508278330935	0.030485721206685495	0.04455064686474747	NA	NA	NA	0.030485721206685495	NA	NA	NA	0.030825882023232262	NA
Ruminococcaceae (OTU 430)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	NA	NA	NA	0.0355508278330935	0.030485721206685495	0.04455064686474747	NA	NA	NA	0.030485721206685495	NA	NA	NA	0.030825882023232262	NA
Porphyromonadaceae (OTU 435)	Kruskal-Wallis rank sum test	0	0	0.002942799337870149	0	0	0	NA	0.048406019176147584	0.048406019176147584	NA	NA	0.048406019176147584	NA	NA	0.048406019176147584	NA	NA	NA	0.048406019176147584	NA	NA
Ruminococcaceae (OTU 436)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	NA	NA	NA	0.034574365182966554	0.02974463770909243	0.043255443645323056	NA	NA	NA	0.02974463770909243	NA	NA	NA	0.030029094519782012	NA
Coriobacteriaceae (OTU 437)	Kruskal-Wallis rank sum test	2.758874379253265e-4	0	0	0	0	0	0.17778961842076774	0.09877948207421273	0.29495293543974604	0.08414757174500209	0.27449267881558825	NA	0.08215137264356684	0.25635528034619615	NA	NA	0.08215137264356684	0.26170875788891934	NA	NA	NA
Lachnospiraceae (OTU 438)	Kruskal-Wallis rank sum test	0	0	0	0	0	1.839249586168843e-4	NA	NA	NA	0.4552388571681968	0.40155611358370635	0.4652088184521417	NA	NA	NA	0.40155611358370635	0.13438453769450348	0.09598466696044572	0.14938466686003143	0.25679642246232526	0.09598466696044572
Lachnospiraceae (OTU 449)	Kruskal-Wallis rank sum test	0	0	0	0.0010115872723928637	0	0	NA	NA	NA	0.03506148822708421	0.030114120354451625	0.043901992032983436	NA	NA	NA	0.030114120354451625	NA	NA	NA	0.030426434312432166	NA
Bacteria (OTU 452)	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	NA	0.23379465537563865	0.16178530825373144	0.1137626490658992	0.0731657308960452	0.923724918398048	NA	NA	0.16178530825373144	0.0731657308960452	0.480437125242549	0.41948976734795784	0.41948976734795784	0.1506597128786715	0.41948976734795784
Lachnospiraceae (OTU 454)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	NA	NA	NA	0.08414757174500209	0.054205416638012927	0.09877948207421273	NA	NA	NA	0.054205416638012927	0.4954507854063787	0.4494533221585263	0.49896229860376107	0.1065684975221924	0.4494533221585263
Porphyromonadaceae (OTU 457)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Porphyromonadaceae (OTU 459)	Kruskal-Wallis rank sum test	6.437373551590951e-4	0	0	0	0	0	0.16004723602919943	0.2341399046266921	NA	0.328116916330008	0.39885691474518903	0.4652088184521417	0.16004723602919943	NA	NA	0.39885691474518903	0.16004723602919943	NA	NA	0.39885691474518903	NA
Lachnospiraceae (OTU 460)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Bacteroides (OTU 462)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Lachnospiraceae (OTU 463)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	NA	NA	NA	0.08414757174500209	0.054205416638012927	0.09877948207421273	NA	NA	NA	0.054205416638012927	0.2612090664259394	0.2135175721782695	0.2612090664259394	0.2612090664259394	0.2135175721782695
Lachnospiraceae (OTU 465)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	NA	NA	NA	0.0925124624827934	0.08891513112733303	0.10406217983408537	NA	NA	NA	0.08891513112733303	NA	NA	NA	0.08891513112733303	NA
Porphyromonadaceae (OTU 469)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Clostridiales (OTU 473)	Kruskal-Wallis rank sum test	0	0	0	0	0	1.839249586168843e-4	NA	NA	NA	0.4552388571681968	0.40155611358370635	0.4652088184521417	NA	NA	NA	0.40155611358370635	0.1330713484458202	0.09512717617251182	0.14787261876319388	0.2167887019955184	0.09512717617251182
Porphyromonadaceae (OTU 474)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Ruminococcaceae (OTU 476)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	NA	NA	NA	0.08297847643911972	0.05354034787636638	0.09732474820197688	NA	NA	NA	0.05354034787636638	0.4954507854063787	0.4494533221585263	0.49896229860376107	0.10574092394854923	0.4494533221585263
Ruminococcaceae (OTU 479)	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	NA	NA	NA	0.08816606141861513	0.08493656161293886	0.0989601540194058	NA	NA	NA	0.08493656161293886	NA	NA	NA	0.08493656161293886	NA
Lachnospiraceae (OTU 480)	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	0	NA	NA	NA	0.02839523141533262	0.014852306202117086	0.03732975988304055	NA	NA	NA	0.014852306202117086	0.2612090664259394	0.2135175721782695	0.2612090664259394	0.2612090664259394	0.2135175721782695
Ruminococcaceae (OTU 488)	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	0	0	0	NA	0.006738881799500514	0.004133352706286664	NA	NA	0.006738881799500514	NA	NA	0.004133352706286664	NA	0.4404006981390033	0.4404006981390033	0.04804308267559929	0.4404006981390033	0.4404006981390033
Bacteroidales (OTU 496)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Bacteroidales (OTU 503)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Lachnospiraceae (OTU 517)	Kruskal-Wallis rank sum test	0	0	5.51774875850653e-4	0	0	0	NA	0.10891354314633206	0.09910931459325674	0.40465676192728606	0.39885691474518903	0.20295033723874548	NA	NA	0.09910931459325674	0.39885691474518903	NA	NA	0.09910931459325674	0.39885691474518903	NA
Lachnospiraceae (OTU 521)	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	NA	NA	NA	0.03506148822708421	0.030114120354451625	0.043901992032983436	NA	NA	NA	0.030114120354451625	NA	NA	NA	0.030426434312432166	NA
Clostridiales (OTU 523)	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	NA	NA	NA	0.0925124624827934	0.08891513112733303	0.10406217983408537	NA	NA	NA	0.08891513112733303	NA	NA	NA	0.08891513112733303	NA
Lachnospiraceae (OTU 528)	Kruskal-Wallis rank sum test	0	1.839249586168843e-4	0	0	0	0	0.035823866150956396	NA	0.04442624555036192	NA	0.035823866150956396	NA	NA	0.035823866150956396	NA	NA	NA	0.035823866150956396	NA	NA	NA
Lachnospiraceae (OTU 531)	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	NA	NA	NA	0.09142474957363617	0.08791759639424505	0.1027889858240754	NA	NA	NA	0.08791759639424505	NA	NA	NA	0.08791759639424505	NA
Bacteria (OTU 536)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	NA	NA	NA	0.03360688981676011	0.029012063698761907	0.04196889079388252	NA	NA	NA	0.029012063698761907	NA	NA	NA	0.02924080396021691	NA
Bacteroidales (OTU 538)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Clostridiales (OTU 541)	Kruskal-Wallis rank sum test	0	0	0	0	9.196247930844215e-5	0	NA	NA	NA	NA	NA	NA	0.07640464264046926	0.07640464264046926	0.08677936845435749	0.07640464264046926	NA	NA	NA	NA	0.07640464264046926
Firmicutes (OTU 546)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	NA	NA	NA	0.14117233884651867	0.13925790575405717	0.14117233884651867	0.5750064620351324	0.5750064620351324	0.5750064620351324	0.14117233884651867	0.5750064620351324	0.5750064620351324	0.5750064620351324	0.3338043018803255	0.9220850727491523
Bacteria (OTU 556)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Bacteroides (OTU 558)	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	NA	NA	NA	0.09142474957363617	0.08791759639424505	0.1027889858240754	NA	NA	NA	0.08791759639424505	NA	NA	NA	0.08791759639424505	NA
Porphyromonadaceae (OTU 559)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Lachnospiraceae (OTU 563)	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	NA	NA	NA	0.08816606141861513	0.08493656161293886	0.0989601540194058	NA	NA	NA	0.08493656161293886	NA	NA	NA	0.08493656161293886	NA
Firmicutes (OTU 567)	Kruskal-Wallis rank sum test	3.678499172337686e-4	0	0	9.196247930844215e-5	0	0	0.07912583675482054	0.11563760905208482	NA	0.48980037741806987	0.07912583675482054	0.11563760905208482	0.07912583675482054	NA	NA	0.07912583675482054	0.07912583675482054	NA	NA	0.07912583675482054	NA
Firmicutes (OTU 569)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	NA	NA	NA	0.09142474957363617	0.08791759639424505	0.1027889858240754	NA	NA	NA	0.08791759639424505	NA	NA	NA	0.08791759639424505	NA
Bacteria (OTU 578)	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	NA	NA	NA	0.16595695287823944	0.14277426100364368	0.17302177458129223	0.5750064620351324	0.5750064620351324	0.5750064620351324	0.27138197707634754	0.5750064620351324	0.5750064620351324	0.5750064620351324	0.17623487324758202	1
Porphyromonadaceae (OTU 580)	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12566710700597808	0.12566710700597808	0.13566031832461298	0.12566710700597808	0.12566710700597808
Lachnospiraceae (OTU 583)	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	NA	NA	NA	0.09142474957363617	0.08791759639424505	0.1027889858240754	NA	NA	NA	0.08791759639424505	NA	NA	NA	0.08791759639424505	NA
