otu	statistic	p.value	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	p.value.adj	Young-Schloss	Jackson-Schloss	Charles River-Schloss	Taconic-Schloss	Envigo-Schloss	Jackson-Young	Charles River-Young	Taconic-Young	Envigo-Young	Charles River-Jackson	Taconic-Jackson	Envigo-Jackson	Taconic-Charles River	Envigo-Charles River	Envigo-Taconic	day
Clostridiales (OTU 327)	18.932363013698662	0.0019786960197483152	Kruskal-Wallis rank sum test	0	0	0	8.276623137759793e-4	0	0	0.012587874678824388	NA	NA	0.0849545961356363	NA	0.12815820732903024	NA	0.054874298172033896	NA	0.0849545961356363	0.0849545961356363	NA	0.151291102661792	0.054874298172033896	0.19876460637323523	0.0849545961356363	-1
Clostridiales (OTU 321)	18.90539772727275	0.002001697542850852	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.012644526027726862	NA	NA	0.0853219867994244	NA	0.4954507854063787	NA	0.054874298172033896	NA	0.4494533221585263	0.1002389554456818	NA	0.49896229860376107	0.054874298172033896	0.21918854870495189	0.4494533221585263	-1
Lachnospiraceae (OTU 269)	18.859119738612367	0.002041786107557782	Kruskal-Wallis rank sum test	0	9.196247930844215e-5	0	4.598123965422108e-4	0	0	0.01280756740195336	0.08033490705893687	NA	0.06696431650975498	NA	NA	0.09984300060553912	0.3129822568233977	0.06696431650975498	0.06696431650975498	0.06696431650975498	NA	NA	0.06696431650975498	0.06696431650975498	NA	-1
Clostridium (OTU 128)	18.809384561073202	0.0020857480511355924	Kruskal-Wallis rank sum test	0	5.51774875850653e-4	0	0.0026669118999448228	9.196247930844215e-5	1.839249586168843e-4	0.012923110893590464	0.058294005043648206	NA	0.058294005043648206	0.09295045937957512	0.08958969179633566	0.058294005043648206	0.15805010680275802	0.09295045937957512	0.37141314371246337	0.058294005043648206	0.11044646894190953	0.09295045937957512	0.058294005043648206	0.08958969179633566	0.45972722479560924	-1
Eisenbergiella (OTU 164)	18.80572399422859	0.0020890201555971207	Kruskal-Wallis rank sum test	0	0	0.002207099503402612	1.839249586168843e-4	5.51774875850653e-4	0	0.012923110893590464	0.21130328136002033	0.03150346988298193	0.08414757174500209	0.04631484775646519	0.2885314125420147	0.03319866051323725	0.42215694003306886	0.18713308231711645	0.6291719845490172	0.09367809615870624	0.42215694003306886	0.03150346988298193	0.42215694003306886	0.27590855639193035	0.09367809615870624	-1
Lachnospiraceae (OTU 33)	18.734939659112666	0.002153292440524623	Kruskal-Wallis rank sum test	0	0.0024829869413279383	0	0.0034026117344123597	0.009931947765311751	0	0.013220177582495293	0.03533176283398255	0.4516380356577234	0.03533176283398255	0.06175313034195358	0.31738455379621616	0.07059142648066166	0.6484068890244659	0.4322693300198907	0.12166340905019252	0.07059142648066166	0.07059142648066166	0.8311990329495608	0.5506044383949451	0.07059142648066166	0.07059142648066166	-1
Lachnospiraceae (OTU 146)	18.720632211136508	0.0021665173964624394	Kruskal-Wallis rank sum test	3.678499172337686e-4	2.758874379253265e-4	0	4.598123965422108e-4	0.0038624241309545707	0	0.013220177582495293	0.7367270607332757	0.4543429430046606	0.935392452671305	0.028687888247402784	0.24442912829751906	0.7367270607332757	0.9068536277565661	0.017712351012691325	0.4543429430046606	0.4543429430046606	0.04461256849104765	0.9068536277565661	0.017712351012691325	0.24442912829751906	0.01909641228466988	-1
Lachnospiraceae (OTU 183)	18.635744919840693	0.002246637022597459	Kruskal-Wallis rank sum test	0	9.196247930844215e-5	0	0.001195512231009748	0	0	0.01352505643805316	0.4955097821627728	0.3432665629864283	0.06921594519828841	0.19435624556106523	0.6282160233223721	0.17618559402981765	0.06921594519828841	0.07474846480780896	0.4202271211662119	0.06921594519828841	NA	0.5373440138809734	0.046865571375623125	0.06921594519828841	0.4449133896114705	-1
Lachnospiraceae (OTU 274)	18.645714886420365	0.0022370784261794827	Kruskal-Wallis rank sum test	0	0.0012874747103181902	0	9.196247930844215e-5	0	0	0.01352505643805316	0.032251643392187695	0.4128440772368998	0.17268992996788105	NA	0.17593394980836932	0.059307404440097286	0.37576310753924674	0.02004226675641894	0.1737879091933026	0.37576310753924674	0.37576310753924674	0.4128440772368998	0.1359568099555951	0.8763839421517056	0.15985059829115222	-1
Asaccharobacter (OTU 385)	18.493546075837727	0.002387408939309054	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	1.839249586168843e-4	0	0	0.014276705457068143	NA	0.09681203835229517	0.06452522844817941	NA	0.480437125242549	0.06452522844817941	0.06452522844817941	NA	0.41948976734795784	0.7017413828323193	0.06452522844817941	0.1494595850813903	0.06452522844817941	0.11668129391448001	0.41948976734795784	-1
Oscillibacter (OTU 413)	18.477720728883508	0.002403600549512409	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.014278342337169741	NA	0.43357251423141446	0.0324524690622631	NA	0.20106737120956494	0.357842169723681	0.01736990494543984	NA	0.13701479853527335	0.28789748004689386	0.357842169723681	0.5430147426203359	0.01736990494543984	0.5441080779905154	0.13701479853527335	-1
Lactobacillus (OTU 18)	18.173373727515465	0.002736786579376345	Kruskal-Wallis rank sum test	0.013426521979032555	0.025657531727055365	0.030531543130402794	0	0.002850836858561707	0.0055177487585065296	0.016150641853293297	0.20229770229770233	0.2847152847152847	0.027470554378156018	0.260013618273897	0.2847152847152847	0.666000666000666	0.027470554378156018	0.21114268820497237	0.05244755244755245	0.027470554378156018	0.2847152847152847	0.15340814262539573	0.1847769730250152	0.07259629117993086	0.8153345943552277	-1
Clostridiales (OTU 213)	18.125436669524195	0.0027932370507709496	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	0	0	0	0.0163760368270689	NA	0.05887255922372739	0.44144374028431205	0.3659902384207843	NA	0.053506289863892234	0.41642856223495467	0.3418070404615949	NA	0.13239121597390463	0.22221241094638283	0.053506289863892234	0.7188163610152828	0.4254473757282016	0.3489450105185591	-1
Lachnospiraceae (OTU 170)	17.88669064748203	0.003091816827103483	Kruskal-Wallis rank sum test	0	0	0	0.0018392495861688431	0	0	0.016410412390010794	NA	NA	0.0925124624827934	NA	NA	NA	0.08891513112733303	NA	NA	0.10406217983408537	NA	NA	0.08891513112733303	0.08891513112733303	NA	-1
Clostridium (OTU 211)	17.922180201698502	0.003045532346931448	Kruskal-Wallis rank sum test	9.196247930844215e-5	3.678499172337686e-4	0	0	3.678499172337686e-4	0	0.016410412390010794	0.23257400342463624	0.2055779716481508	0.204791439044945	0.22700811411132996	0.9370778311073786	0.019629457677052937	0.01924660027799648	0.5386599691531632	0.43851922148530126	NA	0.027489134982936023	0.22700811411132996	0.019629457677052937	0.2055779716481508	0.3607293974630108	-1
Lachnospiraceae (OTU 337)	17.88669064748203	0.003091816827103483	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.016410412390010794	NA	NA	0.0925124624827934	NA	NA	NA	0.08891513112733303	NA	NA	0.10406217983408537	NA	NA	0.08891513112733303	0.08891513112733303	NA	-1
Lachnospiraceae (OTU 374)	18.039719220210625	0.002897035095788046	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.016410412390010794	NA	NA	0.08414757174500209	NA	0.23803841534716214	NA	0.054205416638012927	NA	0.2135175721782695	0.09877948207421273	NA	0.2612090664259394	0.054205416638012927	0.23649304833594031	0.2135175721782695	-1
Lachnospiraceae (OTU 392)	17.894736842105278	0.0030812631958974904	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.016410412390010794	NA	NA	0.09142474957363617	NA	NA	NA	0.08791759639424505	NA	NA	0.1027889858240754	NA	NA	0.08791759639424505	0.08791759639424505	NA	-1
Lachnospiraceae (OTU 465)	17.88669064748203	0.003091816827103483	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.016410412390010794	NA	NA	0.0925124624827934	NA	NA	NA	0.08891513112733303	NA	NA	0.10406217983408537	NA	NA	0.08891513112733303	0.08891513112733303	NA	-1
Ruminococcaceae (OTU 479)	17.91891891891893	0.003049757149253741	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.016410412390010794	NA	NA	0.08816606141861513	NA	NA	NA	0.08493656161293886	NA	NA	0.0989601540194058	NA	NA	0.08493656161293886	0.08493656161293886	NA	-1
Clostridiales (OTU 523)	17.88669064748203	0.003091816827103483	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.016410412390010794	NA	NA	0.0925124624827934	NA	NA	NA	0.08891513112733303	NA	NA	0.10406217983408537	NA	NA	0.08891513112733303	0.08891513112733303	NA	-1
Lachnospiraceae (OTU 531)	17.894736842105278	0.0030812631958974904	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.016410412390010794	NA	NA	0.09142474957363617	NA	NA	NA	0.08791759639424505	NA	NA	0.1027889858240754	NA	NA	0.08791759639424505	0.08791759639424505	NA	-1
Bacteroides (OTU 558)	17.894736842105278	0.0030812631958974904	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.016410412390010794	NA	NA	0.09142474957363617	NA	NA	NA	0.08791759639424505	NA	NA	0.1027889858240754	NA	NA	0.08791759639424505	0.08791759639424505	NA	-1
Lachnospiraceae (OTU 563)	17.91891891891893	0.003049757149253741	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.016410412390010794	NA	NA	0.08816606141861513	NA	NA	NA	0.08493656161293886	NA	NA	0.0989601540194058	NA	NA	0.08493656161293886	0.08493656161293886	NA	-1
Firmicutes (OTU 569)	17.894736842105278	0.0030812631958974904	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.016410412390010794	NA	NA	0.09142474957363617	NA	NA	NA	0.08791759639424505	NA	NA	0.1027889858240754	NA	NA	0.08791759639424505	0.08791759639424505	NA	-1
Lachnospiraceae (OTU 583)	17.894736842105278	0.0030812631958974904	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.016410412390010794	NA	NA	0.09142474957363617	NA	NA	NA	0.08791759639424505	NA	NA	0.1027889858240754	NA	NA	0.08791759639424505	0.08791759639424505	NA	-1
Bacteroides (OTU 624)	17.894736842105278	0.0030812631958974904	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.016410412390010794	NA	NA	0.09142474957363617	NA	NA	NA	0.08791759639424505	NA	NA	0.1027889858240754	NA	NA	0.08791759639424505	0.08791759639424505	NA	-1
Bacteria (OTU 628)	17.894736842105278	0.0030812631958974904	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.016410412390010794	NA	NA	0.09142474957363617	NA	NA	NA	0.08791759639424505	NA	NA	0.1027889858240754	NA	NA	0.08791759639424505	0.08791759639424505	NA	-1
Clostridiales (OTU 653)	17.91891891891893	0.003049757149253741	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.016410412390010794	NA	NA	0.08816606141861513	NA	NA	NA	0.08493656161293886	NA	NA	0.0989601540194058	NA	NA	0.08493656161293886	0.08493656161293886	NA	-1
Coriobacteriaceae (OTU 437)	17.85286964980542	0.0031365659028722783	Kruskal-Wallis rank sum test	2.758874379253265e-4	0	0	0	0	0	0.016549997734567255	0.17778961842076774	0.09877948207421273	0.08414757174500209	0.08215137264356684	0.08215137264356684	0.29495293543974604	0.27449267881558825	0.25635528034619615	0.26170875788891934	NA	NA	NA	NA	NA	NA	-1
Firmicutes (OTU 196)	17.78026336355112	0.003234785203393464	Kruskal-Wallis rank sum test	0	2.758874379253265e-4	0	0	0	0	0.016968434663414838	0.08597727876229534	NA	NA	NA	0.4954507854063787	0.09995905248831431	0.08597727876229534	0.08597727876229534	0.18342439226895607	NA	NA	0.49896229860376107	NA	0.4954507854063787	0.4954507854063787	-1
Lachnospiraceae (OTU 463)	17.74041133963315	0.0032899691276828623	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.01715757155541586	NA	NA	0.08414757174500209	NA	0.2612090664259394	NA	0.054205416638012927	NA	0.2135175721782695	0.09877948207421273	NA	0.2612090664259394	0.054205416638012927	0.2612090664259394	0.2135175721782695	-1
Lachnospiraceae (OTU 338)	17.72612692838332	0.0033099725598677715	Kruskal-Wallis rank sum test	0	0	0.001103549751701306	7.356998344675372e-4	0	0	0.017162112058967578	NA	0.09681203835229517	0.06825758943953951	NA	0.2290905510061195	0.06825758943953951	0.06825758943953951	NA	0.17583141061652824	1	0.06825758943953951	0.17583141061652824	0.06825758943953951	0.17266573372035196	0.17583141061652824	-1
Lachnospiraceae (OTU 198)	17.690934177538416	0.0033597647260995376	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-4	0	0.017320166432823476	NA	NA	0.2609175251998635	0.0733995365757266	0.26480563430381615	NA	0.22412371253800437	0.05436012070652633	0.24402008248945084	0.26480563430381615	0.08327715006235459	0.28495534519193383	0.14995895795569256	1	0.22412371253800437	-1
Lachnospiraceae (OTU 297)	17.637491349480918	0.003436782908397302	Kruskal-Wallis rank sum test	0	0	0.0018392495861688431	0	0	0	0.017515876527456703	NA	0.10891354314633206	0.40465676192728606	NA	NA	0.09910931459325674	0.39885691474518903	NA	NA	0.20295033723874548	0.09910931459325674	0.09910931459325674	0.39885691474518903	0.39885691474518903	NA	-1
Lachnospiraceae (OTU 517)	17.637491349480918	0.003436782908397302	Kruskal-Wallis rank sum test	0	0	5.51774875850653e-4	0	0	0	0.017515876527456703	NA	0.10891354314633206	0.40465676192728606	NA	NA	0.09910931459325674	0.39885691474518903	NA	NA	0.20295033723874548	0.09910931459325674	0.09910931459325674	0.39885691474518903	0.39885691474518903	NA	-1
Lachnospiraceae (OTU 106)	17.541934103551554	0.003578822882931801	Kruskal-Wallis rank sum test	0	0	0	6.437373551590951e-4	0	0	0.018136746474518788	0.16196585873475616	NA	0.08414757174500209	NA	NA	0.18531595763027192	0.24008577332472966	0.1367682814389041	0.14613253391451508	0.09877948207421273	NA	NA	0.08215137264356684	0.08215137264356684	NA	-1
Lachnospiraceae (OTU 120)	17.515960788661605	0.0036184132394482074	Kruskal-Wallis rank sum test	0	0	0	0.0016553246275519589	4.598123965422108e-4	1.839249586168843e-4	0.01823436334710698	0.36437499195558537	0.5009941121792295	0.0739878036897314	0.19461345817424822	0.19461345817424822	NA	0.046865571375623125	0.09092776645446368	0.0739878036897314	0.0739878036897314	0.17881146301135856	0.15334938242108997	0.19461345817424822	0.19461345817424822	0.8546700752625801	-1
Dorea (OTU 267)	17.437688122250538	0.003740331003041911	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	9.196247930844216e-4	0	0.018639316165158855	0.9351100369712135	0.41375880359971273	0.5757257291581858	0.05919449094618985	0.5757257291581858	0.4915882257329101	0.5757257291581858	0.05919449094618985	0.6632316216178955	0.2569724645601885	0.05919449094618985	0.5757257291581858	0.12559361453539536	0.34505196094120566	0.05919449094618985	-1
Clostridiales (OTU 384)	17.448746440724985	0.0037228658798762757	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.018639316165158855	NA	NA	0.08414757174500209	NA	0.2720439032538996	NA	0.054205416638012927	NA	0.2135175721782695	0.09877948207421273	NA	0.2938601997291818	0.054205416638012927	0.3119655505912245	0.2135175721782695	-1
Ruminococcaceae (OTU 308)	17.41755808205635	0.0037723296517792556	Kruskal-Wallis rank sum test	0	0	0.007173073386058488	0	0	0	0.018694915456607692	NA	0.10891354314633206	NA	NA	0.4404006981390033	0.10260062227876873	NA	NA	0.4404006981390033	0.10891354314633206	0.10260062227876873	0.14761797092910747	NA	0.4404006981390033	0.4404006981390033	-1
Lachnospiraceae (OTU 173)	17.36157785106746	0.0038627298549409623	Kruskal-Wallis rank sum test	0	0	0	0.002207099503402612	0	0	0.019029270411122567	0.4660997414977309	0.5443225075677393	0.14593842966280188	0.4660997414977309	1	NA	0.0731657308960452	NA	0.4660997414977309	0.1336519405942424	NA	0.5443225075677393	0.0731657308960452	0.1336519405942424	0.4660997414977309	-1
Bacteria (OTU 195)	17.2733564013841	0.004009511825754922	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-4	0	0.019029270411122567	NA	NA	NA	0.07867056825776769	NA	NA	NA	0.07867056825776769	NA	NA	0.08940573150567928	NA	0.07867056825776769	NA	0.07867056825776769	-1
Clostridiales (OTU 270)	17.2733564013841	0.004009511825754922	Kruskal-Wallis rank sum test	0	9.196247930844215e-5	0	0	0	0	0.019029270411122567	0.07867056825776769	NA	NA	NA	NA	0.08940573150567928	0.07867056825776769	0.07867056825776769	0.07867056825776769	NA	NA	NA	NA	NA	NA	-1
Blautia (OTU 307)	17.279335410176547	0.003999394048839773	Kruskal-Wallis rank sum test	0	0	0	0	9.196247930844215e-5	0	0.019029270411122567	NA	NA	NA	0.07810338186285527	NA	NA	NA	0.07810338186285527	NA	NA	0.08874933387159033	NA	0.07810338186285527	NA	0.07810338186285527	-1
Bacteroidales (OTU 343)	17.2733564013841	0.004009511825754922	Kruskal-Wallis rank sum test	0	8.276623137759794e-4	0	0	0	0	0.019029270411122567	0.07867056825776769	NA	NA	NA	NA	0.08940573150567928	0.07867056825776769	0.07867056825776769	0.07867056825776769	NA	NA	NA	NA	NA	NA	-1
Coriobacteriaceae (OTU 379)	17.297297297297312	0.003969148560839311	Kruskal-Wallis rank sum test	0	9.196247930844215e-5	0	0	0	0	0.019029270411122567	0.07640464264046926	NA	NA	NA	NA	0.08677936845435749	0.07640464264046926	0.07640464264046926	0.07640464264046926	NA	NA	NA	NA	NA	NA	-1
Clostridiales (OTU 541)	17.297297297297312	0.003969148560839311	Kruskal-Wallis rank sum test	0	0	0	0	9.196247930844215e-5	0	0.019029270411122567	NA	NA	NA	0.07640464264046926	NA	NA	NA	0.07640464264046926	NA	NA	0.08677936845435749	NA	0.07640464264046926	NA	0.07640464264046926	-1
Bacteroidales (OTU 643)	17.279335410176547	0.003999394048839773	Kruskal-Wallis rank sum test	0	9.196247930844215e-5	0	0	0	0	0.019029270411122567	0.07810338186285527	NA	NA	NA	NA	0.08874933387159033	0.07810338186285527	0.07810338186285527	0.07810338186285527	NA	NA	NA	NA	NA	NA	-1
Porphyromonadaceae (OTU 71)	17.252608131487925	0.0040448168697390175	Kruskal-Wallis rank sum test	0	0	0.219422475629943	0	0	0	0.01909579332713631	NA	0.10885004498159752	NA	0.47048642205878966	NA	0.10885004498159752	NA	0.47048642205878966	NA	0.10885004498159752	0.10885004498159752	0.10885004498159752	0.47048642205878966	NA	0.47048642205878966	-1
Butyricicoccus (OTU 292)	17.13645826547675	0.004248140576387543	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	1.839249586168843e-4	0.019950691607432597	NA	NA	0.06806322950276424	0.30173200631901664	0.06806322950276424	NA	0.06806322950276424	0.25635528034619615	0.06806322950276424	0.08780398406596687	0.3217668386615411	0.06806322950276424	0.30173200631901664	0.8229888647177398	0.2522767574273364	-1
Porphyromonadaceae (OTU 7)	17.074958729065976	0.004359807906530068	Kruskal-Wallis rank sum test	0.0066212985102078355	0.03071546808901968	1.839249586168843e-4	9.196247930844215e-5	0	0.04211881552326651	0.020368477563320164	0.5271287638976812	0.6763799414801506	0.6763799414801506	0.5271287638976812	0.3693415692030784	0.08082718194910501	0.06612744967743558	0.052003256501728226	0.6362628432927548	1	0.6362628432927548	0.05425557539585465	0.6763799414801506	0.05425557539585465	0.03836978884281653	-1
Lachnospiraceae (OTU 109)	17.00278838808254	0.004494511758623404	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	1.839249586168843e-4	0.020619471126082242	NA	NA	0.09515567569658752	NA	0.0806307226167021	NA	0.0806307226167021	NA	0.0806307226167021	0.11706995231334605	NA	0.09515567569658752	0.0806307226167021	0.9400186660888742	0.0806307226167021	-1
Clostridiales (OTU 171)	16.997004847645496	0.004505480870359107	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	0	0	0	0.020619471126082242	0.47048642205878966	0.10705932857149286	NA	NA	NA	0.1306875812500023	0.47048642205878966	0.47048642205878966	0.47048642205878966	0.10705932857149286	0.10705932857149286	0.10705932857149286	NA	NA	NA	-1
Erysipelotrichaceae (OTU 189)	17.027898761130484	0.004447189003068672	Kruskal-Wallis rank sum test	0.00211513702409417	8.276623137759794e-4	0	0	0	0	0.020619471126082242	0.9745535093317335	0.09773343183056081	0.16841879917726393	0.09773343183056081	0.09773343183056081	0.09773343183056081	0.09773343183056081	0.09773343183056081	0.09773343183056081	0.7187580775439155	0.7187580775439155	0.7187580775439155	0.9745535093317335	0.9745535093317335	1	-1
Lachnospiraceae (OTU 247)	17.001080597985045	0.004497748050272574	Kruskal-Wallis rank sum test	0	0	7.356998344675372e-4	9.196247930844215e-5	0	0	0.020619471126082242	0.341590889192732	0.07011333063785588	0.14627959931781787	0.5339283857694724	NA	0.13387966194325818	0.5339283857694724	0.5370939784426416	0.3166352873223962	0.14243760884730813	0.07011333063785588	0.07011333063785588	0.2498669402116428	0.14243760884730813	0.5339283857694724	-1
Porphyromonadaceae (OTU 261)	16.94220779220773	0.004610715678582765	Kruskal-Wallis rank sum test	0	0	0	0	0	0.0018392495861688431	0.020887939210549194	NA	NA	0.4552388571681968	NA	0.13438453769450348	NA	0.40155611358370635	NA	0.09598466696044572	0.4652088184521417	NA	0.14938466686003143	0.40155611358370635	0.18603125714321175	0.09598466696044572	-1
Porphyromonadaceae (OTU 339)	16.94220779220773	0.004610715678582765	Kruskal-Wallis rank sum test	0	0	0	0	0	7.356998344675372e-4	0.020887939210549194	NA	NA	0.4552388571681968	NA	0.13438453769450348	NA	0.40155611358370635	NA	0.09598466696044572	0.4652088184521417	NA	0.14938466686003143	0.40155611358370635	0.18603125714321175	0.09598466696044572	-1
Lachnospiraceae (OTU 107)	16.775529951736534	0.004945785055625703	Kruskal-Wallis rank sum test	4.598123965422108e-4	0.0010115872723928637	0.0020231745447857274	7.356998344675372e-4	0.002207099503402612	1.839249586168843e-4	0.022270512376580138	0.3220738928091424	0.040561428527005935	0.6140944887762718	0.040561428527005935	0.42871045857245516	0.41387180335351764	0.5483527843994973	0.40257244093914113	0.10417079215290914	0.3029666032767373	0.8230632737581215	0.040561428527005935	0.263569994290913	0.30963712545061384	0.040561428527005935	-1
Lachnospiraceae (OTU 177)	16.754181763285036	0.004990382372009596	Kruskal-Wallis rank sum test	0	9.196247930844215e-5	0	0	0.001103549751701306	0	0.022270512376580138	0.837336039925801	0.837336039925801	1	0.04057804043630522	0.9936953068789949	0.6045758979164273	0.837336039925801	0.24053518187401102	0.7017593191530342	0.837336039925801	0.02810870397020003	0.837336039925801	0.04057804043630522	0.9969415878764085	0.025805680461815368	-1
Clostridiales (OTU 473)	16.76034475757326	0.004977467448318803	Kruskal-Wallis rank sum test	0	0	0	0	0	1.839249586168843e-4	0.022270512376580138	NA	NA	0.4552388571681968	NA	0.1330713484458202	NA	0.40155611358370635	NA	0.09512717617251182	0.4652088184521417	NA	0.14787261876319388	0.40155611358370635	0.2167887019955184	0.09512717617251182	-1
Pseudoflavonifractor (OTU 95)	16.736881044418947	0.005026812131319523	Kruskal-Wallis rank sum test	0	0	5.51774875850653e-4	0.0018392495861688431	0.001839249586168843	9.196247930844216e-4	0.02232203208808719	0.5234753142133621	0.28214843611731505	0.05401372600181134	0.06321331042453723	0.10788597767136865	0.7400847457876881	0.06321331042453723	0.10603828972128962	0.40766624462707507	0.06321331042453723	0.19674338537119188	0.5262784929015574	0.7958140661441786	0.13329286430308995	0.48051936151238617	-1
Porphyromonadaceae (OTU 30)	16.643060064935018	0.005228935722530158	Kruskal-Wallis rank sum test	0	0	0	0	0	0.0055177487585065296	0.02310519873452981	NA	NA	NA	0.5270892568655381	0.11950773348802517	NA	NA	0.5270892568655381	0.11950773348802517	NA	0.5270892568655381	0.11950773348802517	0.5270892568655381	0.11950773348802517	0.11950773348802517	-1
Lachnospiraceae (OTU 438)	16.56286525974027	0.005407973549247816	Kruskal-Wallis rank sum test	0	0	0	0	0	1.839249586168843e-4	0.02377917781213378	NA	NA	0.4552388571681968	NA	0.13438453769450348	NA	0.40155611358370635	NA	0.09598466696044572	0.4652088184521417	NA	0.14938466686003143	0.40155611358370635	0.25679642246232526	0.09598466696044572	-1
Lachnospiraceae (OTU 45)	16.537278668767968	0.005466345004834259	Kruskal-Wallis rank sum test	0	0	0	0.0026669118999448228	0	0	0.02380248286085597	0.4372499903467024	0.5920839507572713	0.059103550881665086	0.7028789943253736	0.6558618461685777	NA	0.046865571375623125	0.39655363620579775	0.39655363620579775	0.059103550881665086	0.4372499903467024	0.4372499903467024	0.059103550881665086	0.4372499903467024	0.7100026180084487	-1
Olsenella (OTU 320)	16.5417538377938	0.005456091503396107	Kruskal-Wallis rank sum test	3.678499172337686e-4	9.196247930844215e-5	1.839249586168843e-4	0	0	0	0.02380248286085597	0.4929432850885777	0.709256678858035	0.157190879232113	0.05690667958581293	0.06473435224878775	0.41821598707753516	0.41821598707753516	0.09031234224987245	0.10416671457072998	0.1447550273761531	0.05690667958581293	0.05690667958581293	0.41821598707753516	0.41821598707753516	NA	-1
Lachnospiraceae (OTU 241)	16.491086620598686	0.00557328464285613	Kruskal-Wallis rank sum test	4.598123965422108e-4	0	0	0	0	0	0.024150900119043226	0.11655545580056433	0.1336519405942424	0.11655545580056433	0.11655545580056433	0.17440241475239357	0.5750064620351324	0.5750064620351324	0.5750064620351324	0.9220850727491523	NA	NA	0.5750064620351324	NA	0.5750064620351324	0.5750064620351324	-1
Lachnospiraceae (OTU 117)	16.417223119300917	0.005748540965605173	Kruskal-Wallis rank sum test	4.598123965422108e-4	0.0012874747103181902	5.51774875850653e-4	3.678499172337686e-4	0.0014713996689350744	1.839249586168843e-4	0.02479058291417231	0.10058237046578349	0.9025985421778427	0.9579361106814205	0.19406158578005428	0.20834369754889667	0.10058237046578349	0.1537113889709694	0.9579361106814205	0.0349647278746269	0.9025985421778427	0.2778740931203977	0.1537113889709694	0.17219420552429343	0.6847530096594033	0.05963858839727998	-1
Porphyromonadaceae (OTU 88)	16.387293823477812	0.005821074398047958	Kruskal-Wallis rank sum test	0.03255471767518852	0.021611182637483906	0	0	0	0	0.024983271459564683	0.5904908530815027	0.10789879918530625	0.1216153580523349	0.10789879918530625	0.10789879918530625	0.1532669682954502	0.22936586141964968	0.10789879918530625	0.10789879918530625	0.5075005292205181	NA	NA	0.41642856223495467	0.4254473757282016	NA	-1
Lachnospiraceae (OTU 134)	16.248699734187554	0.006168756015112622	Kruskal-Wallis rank sum test	1.839249586168843e-4	8.276623137759794e-4	9.196247930844216e-4	1.839249586168843e-4	0.0016553246275519589	0	0.026349400693123914	0.16927876323620428	0.11480946276366469	1	0.07529445877931908	0.8804709471010266	0.7574406689712357	0.1475338160294627	0.25350007173248856	0.08597855644704358	0.07529445877931908	0.8804709471010266	0.07529445877931908	0.07529445877931908	0.9387682997616507	0.07529445877931908	-1
Bacteria (OTU 265)	16.22826669595778	0.006221697892117508	Kruskal-Wallis rank sum test	0	0	0.0014713996689350744	1.839249586168843e-4	0	0	0.026449587721466373	NA	0.12094449442399724	0.12094449442399724	0.5489008257352547	0.5489008257352547	0.12094449442399724	0.12094449442399724	0.5342034679870297	0.5342034679870297	0.6887732287139715	0.12094449442399724	0.14351747173663226	0.12094449442399724	0.12094449442399724	1	-1
Bacteria (OTU 452)	16.150449197860986	0.0064274070646782085	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.02719520819347336	NA	0.23379465537563865	0.1137626490658992	NA	0.480437125242549	0.16178530825373144	0.0731657308960452	NA	0.41948976734795784	0.923724918398048	0.16178530825373144	0.41948976734795784	0.0731657308960452	0.1506597128786715	0.41948976734795784	-1
