otu	statistic	p.value	method	alternative	colonized	not_detectable	p.value.adj
Lachnospiraceae (OTU 870)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Parabacteroides (OTU 937)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Clostridium_sensu (OTU 942)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Bacteria (OTU 945)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Lachnospiraceae (OTU 981)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	1.7516662725417553e-5	0	0.5333233952200834
Ruminococcaceae (OTU 1123)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Actinomycetales (OTU 1127)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Bacteroides (OTU 1167)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Akkermansia (OTU 1191)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Clostridium (OTU 1226)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Lachnospiraceae (OTU 1344)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Escherichia/Shigella (OTU 1508)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Lachnospiraceae (OTU 1627)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Bacillales (OTU 1654)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Lachnospiraceae (OTU 1804)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Parabacteroides (OTU 1874)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Bacilli (OTU 2017)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Prevotella (OTU 2152)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Lachnospiraceae (OTU 2405)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Lachnospiraceae (OTU 2700)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Blautia (OTU 2870)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Parabacteroides (OTU 3049)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Enterobacteriaceae (OTU 3292)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Enterobacteriaceae (OTU 3310)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Pseudomonadaceae (OTU 3336)	165	0.4302226911321914	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	0	0.5333233952200834
Clostridium (OTU 154)	138.5	0.4350166784858372	Wilcoxon rank sum test with continuity correction	two.sided	0.003967524107307076	3.3106492551039174e-4	0.5376754816683357
Porphyromonadaceae (OTU 10)	141	0.4800356714400941	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-5	0.0025749494206363807	0.5898823510483268
Bacteria (OTU 330)	170	0.48007131672429454	Wilcoxon rank sum test with continuity correction	two.sided	4.379165681354388e-5	1.2261663907792286e-5	0.5898823510483268
Ruminococcaceae (OTU 94)	176.5	0.48963142767157897	Wilcoxon rank sum test with continuity correction	two.sided	7.970081540064987e-4	1.3487830298571516e-4	0.5998700824397415
Lachnospiraceae (OTU 134)	169.5	0.49799744178936595	Wilcoxon rank sum test with continuity correction	two.sided	2.627499408812633e-5	1.2261663907792286e-5	0.608340898279138
Enterobacteriaceae (OTU 1)	136	0.500333277465124	Wilcoxon rank sum test with continuity correction	two.sided	0.24421731171777153	0.27897737723009014	0.6094175676101365
Ruminococcaceae (OTU 115)	177	0.514412573854736	Wilcoxon rank sum test with continuity correction	two.sided	0.0013225080357690253	9.073631291766293e-4	0.6247503433192302
Clostridium (OTU 403)	169	0.5177748979404435	Wilcoxon rank sum test with continuity correction	two.sided	1.488916331660492e-4	8.583164735454601e-5	0.6270164226504215
Alistipes (OTU 161)	144	0.5204757245848401	Wilcoxon rank sum test with continuity correction	two.sided	3.5033325450835106e-5	5.640365397584453e-4	0.6284706876110895
Clostridium (OTU 43)	176.5	0.5296933512603308	Wilcoxon rank sum test with continuity correction	two.sided	0.00451054065179502	0.004156704064741585	0.637762971776088
Lachnospiraceae (OTU 28)	140	0.5489035079688027	Wilcoxon rank sum test with continuity correction	two.sided	0.0010247247694369268	0.0034087425663662557	0.6589987674467861
Peptostreptococcaceae (OTU 20)	176.5	0.5527428581112211	Wilcoxon rank sum test with continuity correction	two.sided	0.04953712218748084	0.04411746674023665	0.6617121644245761
Deltaproteobacteria (OTU 174)	168	0.5565450245071588	Wilcoxon rank sum test with continuity correction	two.sided	1.7516662725417553e-4	6.008215314818221e-4	0.6643657130156682
Ruminococcaceae (OTU 37)	146	0.5866143205473315	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	5.762982036662375e-4	0.6982710236060566
Parabacteroides (OTU 5)	174.5	0.5940188646858463	Wilcoxon rank sum test with continuity correction	two.sided	0.132207011920089	0.1217951075961008	0.7050818818792339
Bacteroides (OTU 11)	145.5	0.6121138980162322	Wilcoxon rank sum test with continuity correction	two.sided	0.04944078054249104	0.028165041996198886	0.7224668261092994
Lachnospiraceae (OTU 120)	145.5	0.6117242591624099	Wilcoxon rank sum test with continuity correction	two.sided	1.4013330180334042e-4	2.697566059714303e-4	0.7224668261092994
Lachnospiraceae (OTU 122)	149.5	0.6591542918656819	Wilcoxon rank sum test with continuity correction	two.sided	1.7516662725417553e-5	4.2915823677273e-4	0.775802382841912
Bacteroides (OTU 124)	150	0.6805771490004707	Wilcoxon rank sum test with continuity correction	two.sided	2.627499408812633e-5	1.7166329470909202e-4	0.7987726202554545
Lachnospiraceae (OTU 89)	149	0.6921062378353178	Wilcoxon rank sum test with continuity correction	two.sided	1.6640829589146676e-4	4.9046655631169145e-5	0.8100349543379837
Ruminococcaceae (OTU 84)	151	0.7241897461903752	Wilcoxon rank sum test with continuity correction	two.sided	2.627499408812633e-5	1.5940163080129975e-4	0.8452242441609115
Clostridium (OTU 226)	163	0.737898748938602	Wilcoxon rank sum test with continuity correction	two.sided	7.006665090167021e-5	1.2261663907792286e-5	0.8564531185741668
Ruminococcaceae (OTU 364)	163	0.737898748938602	Wilcoxon rank sum test with continuity correction	two.sided	1.4013330180334042e-4	3.678499172337687e-5	0.8564531185741668
Lachnospiraceae (OTU 107)	162.5	0.7632178664746901	Wilcoxon rank sum test with continuity correction	two.sided	2.627499408812633e-5	1.2261663907792286e-5	0.883393055394738
Lachnospiraceae (OTU 9)	163.5	0.8286148615338434	Wilcoxon rank sum test with continuity correction	two.sided	0.0011123080830640147	0.002084482864324689	0.8851899239673247
Mucispirillum (OTU 19)	162.5	0.8238898882200691	Wilcoxon rank sum test with continuity correction	two.sided	4.379165681354388e-5	0.006670345165839004	0.8851899239673247
Parasutterella (OTU 26)	165	0.7982402864140321	Wilcoxon rank sum test with continuity correction	two.sided	0.013811888558991741	0.015523266507265036	0.8851899239673247
Lachnospiraceae (OTU 27)	151	0.8184806076659353	Wilcoxon rank sum test with continuity correction	two.sided	0.001296233041680899	0.0015572313162896204	0.8851899239673247
Porphyromonadaceae (OTU 29)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	1.7516662725417553e-5	7.356998344675373e-5	0.8851899239673247
Lachnospiraceae (OTU 38)	161	0.8408247965131151	Wilcoxon rank sum test with continuity correction	two.sided	1.7516662725417553e-5	7.847464900987063e-4	0.8851899239673247
Lachnospiraceae (OTU 42)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	2.4523327815584572e-5	0.8851899239673247
Ruminococcaceae (OTU 55)	162	0.7889227114949541	Wilcoxon rank sum test with continuity correction	two.sided	1.488916331660492e-4	1.4713996689350747e-4	0.8851899239673247
Acetatifactor (OTU 103)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	7.8824982264379e-5	1.4713996689350747e-4	0.8851899239673247
Lachnospiraceae (OTU 109)	154.5	0.8398283687500514	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	1.2261663907792286e-5	0.8851899239673247
Lachnospiraceae (OTU 117)	161	0.8408247965131151	Wilcoxon rank sum test with continuity correction	two.sided	1.7516662725417553e-5	1.3487830298571516e-4	0.8851899239673247
Lachnospiraceae (OTU 136)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	4.9046655631169145e-5	0.8851899239673247
Clostridium (OTU 172)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	0.0018217329234434254	0.003531359205444179	0.8851899239673247
Clostridiales (OTU 188)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	1.8392495861688433e-4	0.8851899239673247
Erysipelotrichaceae (OTU 189)	154.5	0.8398283687500514	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	1.2261663907792286e-5	0.8851899239673247
Bacteroides (OTU 224)	153.5	0.8369523271951369	Wilcoxon rank sum test with continuity correction	two.sided	5.780498699387793e-4	3.4332658941818405e-4	0.8851899239673247
Lachnospiraceae (OTU 230)	154.5	0.8398283687500514	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	1.2261663907792286e-5	0.8851899239673247
Ruminococcaceae (OTU 236)	152.5	0.7913241962650446	Wilcoxon rank sum test with continuity correction	two.sided	7.882498226437898e-5	4.904665563116915e-5	0.8851899239673247
Lachnospiraceae (OTU 257)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	4.9046655631169145e-5	0.8851899239673247
Bacteria (OTU 265)	154.5	0.8398283687500514	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	1.2261663907792286e-5	0.8851899239673247
Clostridiales (OTU 277)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	4.9046655631169145e-5	0.8851899239673247
Clostridiales (OTU 284)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	7.356998344675373e-5	0.8851899239673247
Ruminococcaceae (OTU 288)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	2.4523327815584572e-5	0.8851899239673247
Lachnospiraceae (OTU 317)	154.5	0.8398283687500514	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	1.2261663907792286e-5	0.8851899239673247
Lachnospiraceae (OTU 352)	162	0.7886915566392649	Wilcoxon rank sum test with continuity correction	two.sided	1.7516662725417553e-5	1.2261663907792286e-5	0.8851899239673247
Parabacteroides (OTU 386)	161	0.8408247965131151	Wilcoxon rank sum test with continuity correction	two.sided	1.7516662725417553e-5	7.356998344675373e-5	0.8851899239673247
Subdoligranulum (OTU 429)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	2.627499408812633e-5	3.9237324504935316e-4	0.8851899239673247
Lachnospiraceae (OTU 433)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	1.7516662725417553e-5	1.3487830298571516e-4	0.8851899239673247
Bacteria (OTU 464)	154	0.8084418691008685	Wilcoxon rank sum test with continuity correction	two.sided	7.006665090167021e-5	1.3487830298571516e-4	0.8851899239673247
Oxalobacteraceae (OTU 489)	154.5	0.8398283687500514	Wilcoxon rank sum test with continuity correction	two.sided	1.7516662725417553e-5	2.4523327815584572e-5	0.8851899239673247
Clostridiales (OTU 500)	162	0.7886915566392649	Wilcoxon rank sum test with continuity correction	two.sided	3.5033325450835106e-5	2.4523327815584572e-5	0.8851899239673247
Lachnospiraceae (OTU 645)	154.5	0.8398283687500514	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	1.2261663907792286e-5	0.8851899239673247
Lactobacillales (OTU 824)	154.5	0.8398283687500514	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	1.2261663907792286e-5	0.8851899239673247
Parabacteroides (OTU 852)	154.5	0.8398283687500514	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	1.2261663907792286e-5	0.8851899239673247
Parabacteroides (OTU 879)	154.5	0.8398283687500514	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	1.2261663907792286e-5	0.8851899239673247
Lachnospiraceae (OTU 1380)	154.5	0.8398283687500514	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-6	1.2261663907792286e-5	0.8851899239673247
Oscillibacter (OTU 40)	155	0.8716016359050158	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-5	8.583164735454601e-5	0.8907343547419552
Clostridium (OTU 41)	155	0.8716016359050158	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-5	1.2261663907792286e-5	0.8907343547419552
Lachnospiraceae (OTU 67)	155	0.8716016359050158	Wilcoxon rank sum test with continuity correction	two.sided	1.6640829589146676e-4	7.356998344675373e-5	0.8907343547419552
Bacteria (OTU 75)	155	0.8716016359050158	Wilcoxon rank sum test with continuity correction	two.sided	0.0018042162607180081	1.103549751701306e-4	0.8907343547419552
Lachnospiraceae (OTU 90)	155	0.8716016359050158	Wilcoxon rank sum test with continuity correction	two.sided	1.1385830771521409e-4	2.4523327815584572e-5	0.8907343547419552
Lachnospiraceae (OTU 97)	155	0.8716016359050158	Wilcoxon rank sum test with continuity correction	two.sided	3.5033325450835106e-5	2.4523327815584572e-5	0.8907343547419552
Clostridium (OTU 99)	163	0.8693908209256888	Wilcoxon rank sum test with continuity correction	two.sided	0.002583707751999089	0.0014713996689350744	0.8907343547419552
Lachnospiraceae (OTU 116)	155	0.8716016359050158	Wilcoxon rank sum test with continuity correction	two.sided	5.254998817625266e-5	1.2261663907792286e-5	0.8907343547419552
Ruminococcaceae (OTU 283)	155	0.8716016359050158	Wilcoxon rank sum test with continuity correction	two.sided	6.130831953896144e-5	3.678499172337687e-5	0.8907343547419552
Clostridium_sensu (OTU 291)	155	0.8716016359050158	Wilcoxon rank sum test with continuity correction	two.sided	1.7516662725417553e-5	1.2261663907792286e-5	0.8907343547419552
Firmicutes (OTU 447)	155	0.8716016359050158	Wilcoxon rank sum test with continuity correction	two.sided	2.627499408812633e-5	1.2261663907792286e-5	0.8907343547419552
Lachnospiraceae (OTU 648)	155	0.8716016359050158	Wilcoxon rank sum test with continuity correction	two.sided	1.7516662725417553e-5	1.2261663907792286e-5	0.8907343547419552
Clostridium (OTU 211)	161	0.902824938623726	Wilcoxon rank sum test with continuity correction	two.sided	1.6640829589146676e-4	9.80933112623383e-5	0.9203981734387864
Lachnospiraceae (OTU 68)	154.5	0.9074438302018538	Wilcoxon rank sum test with continuity correction	two.sided	1.2261663907792286e-4	6.130831953896143e-5	0.9228615651810116
Lachnospiraceae (OTU 239)	159.5	0.9361976290326133	Wilcoxon rank sum test with continuity correction	two.sided	1.488916331660492e-4	1.1035497517013058e-4	0.9497985631105689
Staphylococcus (OTU 549)	159	0.9572953226578854	Wilcoxon rank sum test with continuity correction	two.sided	2.627499408812633e-5	2.4523327815584572e-5	0.9688568603711449
Ruminococcaceae (OTU 63)	156	0.9685762216962673	Wilcoxon rank sum test with continuity correction	two.sided	5.430165444879442e-4	1.1035497517013058e-4	0.9779118961222555
Lachnospiraceae (OTU 220)	158.5	0.9787123531898884	Wilcoxon rank sum test with continuity correction	two.sided	7.006665090167021e-5	1.961866225246766e-4	0.9857703749677001
Clostridium (OTU 443)	156.5	0.9814637498485254	Wilcoxon rank sum test with continuity correction	two.sided	8.758331362708777e-5	8.583164735454601e-5	0.9861710100396454
Betaproteobacteria (OTU 58)	158	1	Wilcoxon rank sum test with continuity correction	two.sided	0.005675398723035287	0.0069891484274416035	1
Ruminococcaceae (OTU 381)	158	1	Wilcoxon rank sum test with continuity correction	two.sided	9.634164498979655e-5	1.4713996689350747e-4	1
Alistipes (OTU 21)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 22)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 30)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 52)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 56)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 71)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 78)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 81)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 85)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Alistipes (OTU 100)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Prevotellaceae (OTU 101)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 102)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 108)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 111)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 112)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 119)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 126)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 135)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 139)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 140)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Alistipes (OTU 144)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 153)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 157)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Ruminococcus (OTU 162)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 165)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 167)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 168)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 181)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Anaeroplasma (OTU 185)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Firmicutes (OTU 186)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 187)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 190)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 191)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Desulfovibrionaceae (OTU 192)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Bacteria (OTU 195)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Firmicutes (OTU 196)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 199)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 200)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 201)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 203)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 207)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Desulfovibrio (OTU 209)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 213)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 214)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 216)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 217)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 218)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 219)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 221)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 222)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 227)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 228)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 229)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 232)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 233)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 235)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Bacteroidetes (OTU 238)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 240)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 241)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Acetatifactor (OTU 242)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 249)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Pseudoflavonifractor (OTU 251)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Roseburia (OTU 252)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Bacteroidales (OTU 255)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Firmicutes (OTU 258)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 260)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 261)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 262)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 263)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Oscillibacter (OTU 268)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 269)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 270)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 272)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 282)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Alistipes (OTU 285)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Bacteria (OTU 286)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 287)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Bacteroidales (OTU 289)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Butyricicoccus (OTU 292)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Coriobacteriaceae (OTU 293)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Bacteroidetes (OTU 295)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 297)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 302)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Firmicutes (OTU 304)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 305)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridium (OTU 306)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Blautia (OTU 307)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 308)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 311)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 312)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Bacteria (OTU 314)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 315)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridia (OTU 316)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Olsenella (OTU 320)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 321)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 322)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 325)	157.5	NaN	Wilcoxon rank sum test with continuity correction	two.sided	0	0	NaN
