key	value	rank	sign
Otu056	-0.31988225409029186	12	negative
Otu008	-0.31886041419030325	13	negative
Otu048	0.2932326282621744	14	positive
Otu052	0.2932326282621744	15	positive
Otu039	-0.2767756863458074	16	negative
Otu038	0.2695732379687531	17	positive
Otu014	0.2660213015128652	18	positive
Otu040	-0.2407327552930722	19	negative
Otu017	-0.21915281903616482	20	negative
Otu024	-0.21755356655109184	21	negative
Otu013	-0.1892940060952556	22	negative
Otu021	0.17446986619104599	23	positive
Otu012	0.1525284654791025	24	positive
Otu022	-0.12309277510557896	25	negative
Otu009	0.122180261775906	26	positive
Otu030	0.11729305130486976	27	positive
Otu005	-0.11116303693517922	28	negative
Otu018	0.09774420942072479	29	positive
Otu003	0.0907711243324214	30	positive
Otu028	0.07627546035068057	31	positive
Otu037	-0.06714917595575072	32	negative
Otu007	0.05642102190544765	33	positive
Otu006	-0.033712039940643763	34	negative
Otu004	-0.033380478728378786	35	negative
Otu016	0.01878287110666609	36	positive
Otu041	-0.01770534374317953	37	negative
Otu026	-0.0098641533711477	38	negative
Otu020	0	39	zero
Otu023	0	40	zero
Otu025	0	41	zero
Otu027	0	42	zero
Otu031	0	43	zero
Otu032	0	44	zero
Otu033	0	45	zero
Otu035	0	46	zero
Otu036	0	47	zero
Otu042	0	48	zero
Otu043	0	49	zero
Otu044	0	50	zero
Otu045	0	51	zero
Otu047	0	52	zero
Otu049	0	53	zero
Otu050	0	54	zero
Otu051	0	55	zero
Otu053	0	56	zero
Otu058	0	57	zero
Otu060	0	58	zero
Otu061	0	59	zero
Otu062	0	60	zero
Otu063	0	61	zero
Otu065	0	62	zero
Otu066	0	63	zero
Otu068	0	64	zero
Otu069	0	65	zero
Otu070	0	66	zero
Otu071	0	67	zero
Otu073	0	68	zero
Otu074	0	69	zero
Otu075	0	70	zero
Otu076	0	71	zero
Otu079	0	72	zero
Otu080	0	73	zero
Otu082	0	74	zero
Otu083	0	75	zero
Otu084	0	76	zero
Otu085	0	77	zero
Otu087	0	78	zero
Otu088	0	79	zero
Otu091	0	80	zero
Otu095	0	81	zero
Otu097	0	82	zero
Otu102	0	83	zero
Otu105	0	84	zero
Otu106	0	85	zero
Otu112	0	86	zero
Otu113	0	87	zero
Otu014	1.9108048126660895	1	positive
Otu019	-1.8459523623383818	2	negative
Otu015	1.8118813712517239	3	positive
Otu007	1.6738994064100943	4	positive
Otu034	-1.6660074227955903	5	negative
Otu011	-1.6308763096148042	6	negative
Otu003	1.6149610063261701	7	positive
Otu010	-1.5113684861250003	8	negative
Otu055	-1.3653259340119748	9	negative
Otu038	1.268147321283972	10	positive
Otu006	1.002555320756392	11	positive
Otu041	-0.9578869401798648	12	negative
Otu008	-0.929296745477738	13	negative
Otu002	-0.847614982321021	14	negative
Otu016	0.8252466838276151	15	positive
Otu024	0.7923947496832213	16	positive
Otu017	0.7732840801186952	17	positive
Otu005	0.7701348393453967	18	positive
Otu039	-0.6959380336802646	19	negative
Otu012	0.671934327856382	20	positive
Otu047	0.6469432642959371	21	positive
Otu050	0.6469432642959371	22	positive
Otu026	0.5899986519920534	23	positive
Otu013	0.516352210343746	24	positive
Otu058	0.5097043921805205	25	positive
Otu029	-0.4682935229561142	26	negative
Otu073	-0.4558701947745609	27	negative
Otu022	-0.3955914706743419	28	negative
Otu046	-0.3479690168401323	29	negative
Otu021	-0.31424003470478873	30	negative
Otu009	0.30683192263655523	31	positive
Otu018	0.30683192263655523	32	positive
Otu025	0.30683192263655523	33	positive
Otu030	0.30683192263655523	34	positive
Otu071	0.30683192263655523	35	positive
Otu004	0.16494027609776504	36	positive
Otu037	-0.10537214125851538	37	negative
Otu028	0.08495073203008677	38	positive
Otu001	0.0027103432553080443	39	positive
Otu020	0	40	zero
Otu023	0	41	zero
Otu027	0	42	zero
Otu031	0	43	zero
Otu032	0	44	zero
Otu033	0	45	zero
Otu035	0	46	zero
Otu036	0	47	zero
Otu040	0	48	zero
Otu042	0	49	zero
Otu043	0	50	zero
Otu044	0	51	zero
Otu045	0	52	zero
Otu048	0	53	zero
Otu049	0	54	zero
Otu051	0	55	zero
Otu052	0	56	zero
Otu053	0	57	zero
Otu054	0	58	zero
Otu056	0	59	zero
Otu060	0	60	zero
Otu061	0	61	zero
Otu062	0	62	zero
Otu063	0	63	zero
Otu065	0	64	zero
Otu066	0	65	zero
Otu068	0	66	zero
Otu069	0	67	zero
Otu070	0	68	zero
Otu074	0	69	zero
Otu075	0	70	zero
Otu076	0	71	zero
Otu079	0	72	zero
Otu080	0	73	zero
Otu082	0	74	zero
Otu083	0	75	zero
Otu084	0	76	zero
Otu085	0	77	zero
Otu087	0	78	zero
Otu088	0	79	zero
Otu091	0	80	zero
Otu095	0	81	zero
Otu097	0	82	zero
Otu102	0	83	zero
Otu105	0	84	zero
Otu106	0	85	zero
Otu112	0	86	zero
Otu113	0	87	zero
Otu014	0.4081324760202261	1	positive
Otu008	-0.24037510862786662	2	negative
Otu002	-0.20919260995026376	3	negative
Otu021	-0.2072940274839887	4	negative
Otu011	-0.20599889089170997	5	negative
Otu019	-0.2059222120575709	6	negative
Otu055	-0.2040494917864797	7	negative
Otu034	-0.1933232547193272	8	negative
Otu037	-0.1933232547193272	9	negative
Otu050	0.19328728217497992	10	positive
Otu041	-0.19321786507593539	11	negative
Otu017	0.18732520882315207	12	positive
Otu039	-0.17478742508938255	13	negative
Otu006	0.1733932015264526	14	positive
Otu028	-0.16400422250358698	15	negative
Otu015	0.16382697780484778	16	positive
Otu056	-0.14979152498942197	17	negative
Otu038	0.14601571831893081	18	positive
Otu010	-0.14075709850215562	19	negative
Otu012	-0.09124470867184582	20	negative
Otu046	-0.08739371254469128	21	negative
Otu024	-0.08685224219874495	22	negative
Otu005	0.07018197831401957	23	positive
Otu001	0.060251761577001225	24	positive
Otu026	0.05672364465564311	25	positive
Otu007	0.05148403555922796	26	positive
Otu029	0.04146326088144951	27	positive
Otu004	-0.03312013402272728	28	negative
Otu022	0.022823076189823058	29	positive
Otu016	0.021406958737212416	30	positive
Otu047	-0.014331455936174494	31	negative
Otu013	0.005655802675919609	32	positive
Otu003	-7.525612506246713e-4	33	negative
Otu009	0	34	zero
Otu018	0	35	zero
Otu020	0	36	zero
Otu023	0	37	zero
Otu025	0	38	zero
Otu027	0	39	zero
Otu030	0	40	zero
Otu031	0	41	zero
Otu032	0	42	zero
Otu033	0	43	zero
Otu035	0	44	zero
Otu036	0	45	zero
Otu040	0	46	zero
Otu042	0	47	zero
Otu043	0	48	zero
Otu044	0	49	zero
Otu045	0	50	zero
Otu048	0	51	zero
Otu049	0	52	zero
Otu051	0	53	zero
Otu052	0	54	zero
Otu053	0	55	zero
Otu054	0	56	zero
Otu058	0	57	zero
Otu060	0	58	zero
Otu061	0	59	zero
Otu062	0	60	zero
Otu063	0	61	zero
Otu065	0	62	zero
Otu066	0	63	zero
Otu068	0	64	zero
Otu069	0	65	zero
Otu070	0	66	zero
Otu071	0	67	zero
Otu073	0	68	zero
Otu074	0	69	zero
Otu075	0	70	zero
Otu076	0	71	zero
Otu079	0	72	zero
Otu080	0	73	zero
Otu082	0	74	zero
Otu083	0	75	zero
Otu084	0	76	zero
Otu085	0	77	zero
Otu087	0	78	zero
Otu088	0	79	zero
Otu091	0	80	zero
Otu095	0	81	zero
Otu097	0	82	zero
Otu102	0	83	zero
Otu105	0	84	zero
Otu106	0	85	zero
Otu112	0	86	zero
Otu113	0	87	zero
Otu002	-1.0235382433325566	1	negative
Otu038	0.6140343288639409	2	positive
Otu014	0.5507921969460063	3	positive
Otu017	0.3935488710548587	4	positive
Otu055	-0.3879778301429216	5	negative
Otu073	-0.3779667558242929	6	negative
Otu021	-0.37330001054777134	7	negative
Otu019	-0.36975973815973884	8	negative
Otu005	0.3556973533833817	9	positive
Otu026	0.33237159510539527	10	positive
Otu001	0.3086962179376219	11	positive
Otu050	0.3019301323483998	12	positive
Otu006	0.2770385155393009	13	positive
Otu028	-0.268171436939192	14	negative
Otu016	0.2627647538572179	15	positive
Otu013	0.2520266722134589	16	positive
Otu058	0.24366675251478348	17	positive
Otu003	0.24036222375669888	18	positive
Otu029	-0.22371571456243955	19	negative
Otu041	-0.22138143918314052	20	negative
Otu009	0.20759282142479069	21	positive
Otu018	0.20759282142479069	22	positive
Otu025	0.20759282142479069	23	positive
Otu030	0.20759282142479069	24	positive
Otu071	0.20759282142479069	25	positive
Otu008	-0.19252773636302048	26	negative
Otu022	0.19244162946490778	27	positive
Otu034	-0.18555217790815387	28	negative
Otu037	-0.18555217790815387	29	negative
Otu039	-0.17693857562390589	30	negative
Otu011	-0.1746423519407483	31	negative
Otu007	0.1543380298656167	32	positive
Otu004	0.14465115671243614	33	positive
Otu015	-0.12443333684925711	34	negative
Otu010	0.11760666384841634	35	positive
Otu047	-0.08857398442832366	36	negative
Otu046	-0.08846928781195294	37	negative
Otu012	-0.08720265944126826	38	negative
Otu024	-0.05224120417340556	39	negative
Otu020	0	40	zero
Otu023	0	41	zero
Otu027	0	42	zero
Otu031	0	43	zero
Otu032	0	44	zero
Otu033	0	45	zero
Otu035	0	46	zero
Otu036	0	47	zero
Otu040	0	48	zero
Otu042	0	49	zero
Otu043	0	50	zero
Otu044	0	51	zero
Otu045	0	52	zero
Otu048	0	53	zero
Otu049	0	54	zero
Otu051	0	55	zero
Otu052	0	56	zero
Otu053	0	57	zero
Otu054	0	58	zero
Otu056	0	59	zero
Otu060	0	60	zero
Otu061	0	61	zero
Otu062	0	62	zero
Otu063	0	63	zero
Otu065	0	64	zero
Otu066	0	65	zero
Otu068	0	66	zero
Otu069	0	67	zero
Otu070	0	68	zero
Otu074	0	69	zero
Otu075	0	70	zero
Otu076	0	71	zero
Otu079	0	72	zero
Otu080	0	73	zero
Otu082	0	74	zero
Otu083	0	75	zero
Otu084	0	76	zero
Otu085	0	77	zero
Otu087	0	78	zero
Otu088	0	79	zero
Otu091	0	80	zero
Otu095	0	81	zero
Otu097	0	82	zero
Otu102	0	83	zero
Otu105	0	84	zero
Otu106	0	85	zero
Otu112	0	86	zero
Otu113	0	87	zero
Otu002	-0.5470758719272101	1	negative
Otu001	0.47043780079328434	2	positive
Otu038	0.4327250910220765	3	positive
Otu034	-0.31885976815692746	4	negative
Otu003	0.2795036864987738	5	positive
Otu019	-0.25980373748571384	6	negative
Otu008	-0.25156393618860295	7	negative
Otu060	-0.2350518807150594	8	negative
Otu015	0.23313914866741478	9	positive
Otu011	-0.22191282763285491	10	negative
Otu039	-0.2127926771601177	11	negative
Otu047	-0.2116757804846167	12	negative
Otu055	-0.21001552333214457	13	negative
Otu016	0.197680473827359	14	positive
Otu058	0.19160115880448747	15	positive
Otu054	0.18904056013411885	16	positive
Otu041	-0.17220679319794685	17	negative
Otu046	-0.14993266204639374	18	negative
Otu028	-0.1411973862810526	19	negative
Otu037	-0.13672175911607684	20	negative
Otu021	0.10675470717713915	21	positive
Otu026	0.072762260252634	22	positive
Otu022	-0.07221574675735219	23	negative
Otu012	-0.07173611908539299	24	negative
Otu024	-0.06448917831767502	25	negative
Otu010	-0.05659701858009815	26	negative
Otu014	0.053051588972112373	27	positive
Otu005	-0.05134759831397832	28	negative
Otu013	0.043441181683927264	29	positive
Otu006	-0.0371571563821573	30	negative
Otu004	-0.035412615751680455	31	negative
Otu017	-0.012672560020923984	32	negative
Otu029	0.009697182803270313	33	positive
Otu007	0.007670513908035343	34	positive
Otu009	0	35	zero
Otu018	0	36	zero
Otu020	0	37	zero
Otu023	0	38	zero
Otu025	0	39	zero
Otu027	0	40	zero
Otu030	0	41	zero
Otu031	0	42	zero
Otu032	0	43	zero
Otu033	0	44	zero
Otu035	0	45	zero
Otu036	0	46	zero
Otu040	0	47	zero
Otu042	0	48	zero
Otu043	0	49	zero
Otu044	0	50	zero
Otu045	0	51	zero
Otu048	0	52	zero
Otu049	0	53	zero
Otu050	0	54	zero
Otu051	0	55	zero
Otu052	0	56	zero
Otu053	0	57	zero
Otu056	0	58	zero
Otu061	0	59	zero
Otu062	0	60	zero
Otu063	0	61	zero
Otu065	0	62	zero
Otu066	0	63	zero
Otu068	0	64	zero
Otu069	0	65	zero
Otu070	0	66	zero
Otu071	0	67	zero
Otu073	0	68	zero
Otu074	0	69	zero
Otu075	0	70	zero
Otu076	0	71	zero
Otu079	0	72	zero
Otu080	0	73	zero
Otu082	0	74	zero
Otu083	0	75	zero
Otu084	0	76	zero
Otu085	0	77	zero
Otu087	0	78	zero
Otu088	0	79	zero
Otu091	0	80	zero
Otu095	0	81	zero
Otu097	0	82	zero
Otu102	0	83	zero
Otu105	0	84	zero
Otu106	0	85	zero
Otu112	0	86	zero
Otu113	0	87	zero
Otu008	-0.21591628424205414	1	negative
Otu034	-0.1846779748054972	2	negative
Otu037	-0.1846779748054972	3	negative
Otu038	0.1817790152126647	4	positive
Otu002	-0.17031631976432604	5	negative
Otu012	0.16284115952211406	6	positive
Otu046	-0.15322690839890418	7	negative
Otu009	0.12234968382040837	8	positive
Otu006	0.12194932854775092	9	positive
Otu030	0.12067720050239913	10	positive
Otu073	-0.1188372599030186	11	negative
Otu018	0.11398726723036215	12	positive
Otu007	0.1121863941659438	13	positive
Otu050	0.10944415269644936	14	positive
Otu021	-0.1093286600557909	15	negative
Otu055	-0.10863104400610678	16	negative
Otu019	-0.10860333147146685	17	negative
Otu040	-0.10469165569866408	18	negative
Otu017	0.10401432767376985	19	positive
Otu016	0.10210739672856217	20	positive
Otu058	0.1007656483342008	21	positive
Otu048	0.10034899908055445	22	positive
Otu052	0.10034899908055445	23	positive
Otu039	-0.0970705054004802	24	negative
Otu013	0.0927724456216741	25	positive
Otu010	-0.08959883169935359	26	negative
Otu015	0.08881000915557878	27	positive
Otu024	-0.08571398898678445	28	negative
Otu003	0.0824374182799198	29	positive
Otu025	0.08053760087017733	30	positive
Otu071	0.08053760087017733	31	positive
Otu004	0.07677024098064397	32	positive
Otu014	0.07381979193064658	33	positive
Otu028	-0.07168834057272604	34	negative
Otu026	0.07087045230088115	35	positive
Otu029	0.0600714852989419	36	positive
Otu022	0.050948092004577415	37	positive
Otu005	-0.03123204899503692	38	negative
Otu011	-0.02428307956780654	39	negative
Otu001	0.02063935994058004	40	positive
Otu041	-0.013730244046659183	41	negative
Otu047	-8.739938904334333e-4	42	negative
Otu020	0	43	zero
Otu023	0	44	zero
Otu027	0	45	zero
Otu031	0	46	zero
Otu032	0	47	zero
Otu033	0	48	zero
Otu035	0	49	zero
Otu036	0	50	zero
Otu042	0	51	zero
Otu043	0	52	zero
Otu044	0	53	zero
Otu045	0	54	zero
Otu049	0	55	zero
Otu051	0	56	zero
Otu053	0	57	zero
Otu054	0	58	zero
Otu056	0	59	zero
Otu060	0	60	zero
Otu061	0	61	zero
Otu062	0	62	zero
Otu063	0	63	zero
Otu065	0	64	zero
Otu066	0	65	zero
Otu068	0	66	zero
Otu069	0	67	zero
Otu070	0	68	zero
Otu074	0	69	zero
Otu075	0	70	zero
Otu076	0	71	zero
Otu079	0	72	zero
Otu080	0	73	zero
Otu082	0	74	zero
Otu083	0	75	zero
Otu084	0	76	zero
Otu085	0	77	zero
Otu087	0	78	zero
Otu088	0	79	zero
Otu091	0	80	zero
Otu095	0	81	zero
Otu097	0	82	zero
Otu102	0	83	zero
Otu105	0	84	zero
Otu106	0	85	zero
Otu112	0	86	zero
Otu113	0	87	zero
Otu002	-0.5967235270454022	1	negative
Otu001	0.458376033233525	2	positive
Otu008	-0.4418010707144299	3	negative
Otu014	0.42805961783755586	4	positive
Otu021	-0.4215719516866418	5	negative
Otu019	-0.4190206608534431	6	negative
Otu011	-0.3985414230176493	7	negative
Otu055	-0.36682897862808184	8	negative
Otu034	-0.35593485205374364	9	negative
Otu037	-0.35593485205374364	10	negative
Otu026	0.35037718837361626	11	positive
Otu047	-0.34440298467170627	12	negative
Otu007	0.3262285266091508	13	positive
Otu040	-0.31069809482087346	14	negative
Otu046	-0.31069809482087346	15	negative
Otu041	-0.29830357261738194	16	negative
Otu038	0.28697122448928686	17	positive
Otu028	-0.26919750199278697	18	negative
Otu073	-0.2483609977392051	19	negative
Otu015	0.24315174257575198	20	positive
Otu009	0.19836273556521872	21	positive
Otu018	0.19836273556521872	22	positive
Otu025	0.19836273556521872	23	positive
Otu030	0.19836273556521872	24	positive
Otu071	0.19836273556521872	25	positive
Otu029	-0.16019955808891206	26	negative
Otu017	-0.15643991661059908	27	negative
Otu004	0.14044067943492525	28	positive
Otu022	0.13872455920461144	29	positive
Otu024	-0.12479047233876994	30	negative
Otu012	-0.05944472126933717	31	negative
Otu003	0.04182179703614529	32	positive
Otu013	-0.037252535914398935	33	negative
Otu005	0.03558879269984625	34	positive
Otu006	0.023533384958045755	35	positive
Otu010	0.008566134178874207	36	positive
Otu016	-0.00256604153731189	37	negative
Otu020	0	38	zero
Otu023	0	39	zero
Otu027	0	40	zero
Otu031	0	41	zero
Otu032	0	42	zero
Otu033	0	43	zero
Otu035	0	44	zero
Otu036	0	45	zero
Otu039	0	46	zero
Otu042	0	47	zero
Otu043	0	48	zero
Otu044	0	49	zero
Otu045	0	50	zero
Otu048	0	51	zero
Otu049	0	52	zero
Otu050	0	53	zero
Otu051	0	54	zero
Otu052	0	55	zero
Otu053	0	56	zero
Otu054	0	57	zero
Otu056	0	58	zero
Otu058	0	59	zero
Otu060	0	60	zero
Otu061	0	61	zero
Otu062	0	62	zero
Otu063	0	63	zero
Otu065	0	64	zero
Otu066	0	65	zero
Otu068	0	66	zero
Otu069	0	67	zero
Otu070	0	68	zero
Otu074	0	69	zero
Otu075	0	70	zero
Otu076	0	71	zero
Otu079	0	72	zero
Otu080	0	73	zero
Otu082	0	74	zero
Otu083	0	75	zero
Otu084	0	76	zero
Otu085	0	77	zero
Otu087	0	78	zero
Otu088	0	79	zero
Otu091	0	80	zero
Otu095	0	81	zero
Otu097	0	82	zero
Otu102	0	83	zero
Otu105	0	84	zero
Otu106	0	85	zero
Otu112	0	86	zero
Otu113	0	87	zero
Otu002	-0.3951547563430588	1	negative
Otu038	0.3189653622367154	2	positive
Otu034	-0.30127454522937386	3	negative
Otu037	-0.30127454522937386	4	negative
Otu039	-0.2421625138832184	5	negative
Otu014	0.24176550266541175	6	positive
Otu019	-0.23532628486044557	7	negative
Otu001	0.21921720433750325	8	positive
Otu054	0.21862135689214784	9	positive
Otu055	-0.21514718809066657	10	negative
Otu047	-0.20643509337010968	11	negative
Otu003	0.20202445032495908	12	positive
Otu058	0.18895958942336047	13	positive
Otu016	0.18345426812735305	14	positive
Otu041	-0.1784694527344256	15	negative
Otu046	-0.16903898033477655	16	negative
Otu073	-0.168321787492048	17	negative
Otu007	0.1563058401299125	18	positive
Otu009	0.1391171611273458	19	positive
Otu018	0.1391171611273458	20	positive
Otu025	0.1391171611273458	21	positive
Otu030	0.1391171611273458	22	positive
Otu071	0.1391171611273458	23	positive
Otu026	0.13885794626703685	24	positive
Otu028	-0.13319466808845842	25	negative
Otu011	-0.11264900265270604	26	negative
Otu004	0.1021342201280417	27	positive
Otu008	-0.09911498276834875	28	negative
Otu022	-0.07966668771393053	29	negative
Otu015	-0.078992206320582	30	negative
Otu010	0.06113478986147829	31	positive
Otu029	-0.04843830558424011	32	negative
Otu013	0.027024419524353853	33	positive
Otu005	0.024756747723558292	34	positive
Otu021	-0.01835526206959814	35	negative
Otu017	-0.016059242704498114	36	negative
Otu006	0.013316067992419835	37	positive
Otu024	0.004728736650218387	38	positive
Otu012	-0.0046101985835561715	39	negative
Otu020	0	40	zero
Otu023	0	41	zero
Otu027	0	42	zero
Otu031	0	43	zero
Otu032	0	44	zero
Otu033	0	45	zero
Otu035	0	46	zero
Otu036	0	47	zero
Otu040	0	48	zero
Otu042	0	49	zero
Otu043	0	50	zero
Otu044	0	51	zero
Otu045	0	52	zero
Otu048	0	53	zero
Otu049	0	54	zero
Otu050	0	55	zero
Otu051	0	56	zero
Otu052	0	57	zero
Otu053	0	58	zero
Otu056	0	59	zero
Otu060	0	60	zero
Otu061	0	61	zero
Otu062	0	62	zero
Otu063	0	63	zero
Otu065	0	64	zero
Otu066	0	65	zero
Otu068	0	66	zero
Otu069	0	67	zero
Otu070	0	68	zero
Otu074	0	69	zero
Otu075	0	70	zero
Otu076	0	71	zero
Otu079	0	72	zero
Otu080	0	73	zero
Otu082	0	74	zero
Otu083	0	75	zero
Otu084	0	76	zero
Otu085	0	77	zero
Otu087	0	78	zero
Otu088	0	79	zero
Otu091	0	80	zero
Otu095	0	81	zero
Otu097	0	82	zero
Otu102	0	83	zero
Otu105	0	84	zero
Otu106	0	85	zero
Otu112	0	86	zero
Otu113	0	87	zero
Otu002	-0.42329162187396263	1	negative
Otu014	0.37750056833907725	2	positive
Otu021	0.36289514312689	3	positive
Otu001	0.3234715856041725	4	positive
Otu026	0.3168093046337351	5	positive
Otu034	-0.31347133785294845	6	negative
Otu011	-0.262067619458533	7	negative
Otu046	-0.2306654867315013	8	negative
Otu073	-0.2259021999853177	9	negative
Otu055	-0.20011749755719627	10	negative
Otu028	-0.19658801495590067	11	negative
Otu047	-0.19658801495590067	12	negative
Otu009	0.18935281042277777	13	positive
Otu038	0.18904984074449507	14	positive
Otu030	0.1865428155687218	15	positive
Otu054	0.17611544656576053	16	positive
Otu018	0.17530283615249798	17	positive
Otu048	0.1685996912433577	18	positive
Otu052	0.1685996912433577	19	positive
Otu040	-0.15998599754740228	20	negative
Otu007	0.15627838931077492	21	positive
Otu017	-0.14487567860063047	22	negative
Otu003	0.14193855275102651	23	positive
Otu013	-0.13733608968844624	24	negative
Otu029	-0.13095979098801583	25	negative
Otu037	-0.12669164129181898	26	negative
Otu012	0.12601778077807685	27	positive
Otu015	0.12451979770741962	28	positive
Otu004	0.12441601468317277	29	positive
Otu025	0.11910293907137874	30	positive
Otu071	0.11910293907137874	31	positive
Otu005	-0.11615322852603067	32	negative
Otu022	-0.11441848016726698	33	negative
Otu008	-0.09630034420753543	34	negative
Otu039	-0.07067948918409904	35	negative
Otu010	0.06484085256181767	36	positive
Otu006	0.03444595276085746	37	positive
Otu041	-0.018318154235776967	38	negative
Otu024	0.004589515313514677	39	positive
Otu019	0.004356432096825997	40	positive
Otu016	0.004108474660889766	41	positive
Otu020	0	42	zero
Otu023	0	43	zero
Otu027	0	44	zero
Otu031	0	45	zero
Otu032	0	46	zero
Otu033	0	47	zero
Otu035	0	48	zero
Otu036	0	49	zero
Otu042	0	50	zero
Otu043	0	51	zero
Otu044	0	52	zero
Otu045	0	53	zero
Otu049	0	54	zero
Otu050	0	55	zero
Otu051	0	56	zero
Otu053	0	57	zero
Otu056	0	58	zero
Otu058	0	59	zero
Otu060	0	60	zero
Otu061	0	61	zero
Otu062	0	62	zero
Otu063	0	63	zero
Otu065	0	64	zero
Otu066	0	65	zero
Otu068	0	66	zero
Otu069	0	67	zero
Otu070	0	68	zero
Otu074	0	69	zero
Otu075	0	70	zero
Otu076	0	71	zero
Otu079	0	72	zero
Otu080	0	73	zero
Otu082	0	74	zero
Otu083	0	75	zero
Otu084	0	76	zero
Otu085	0	77	zero
Otu087	0	78	zero
Otu088	0	79	zero
Otu091	0	80	zero
Otu095	0	81	zero
Otu097	0	82	zero
Otu102	0	83	zero
Otu105	0	84	zero
Otu106	0	85	zero
Otu112	0	86	zero
Otu113	0	87	zero
Otu019	-2.2740629876212815	1	negative
Otu029	2.2387720629561967	2	positive
Otu011	-1.7126730190940238	3	negative
Otu003	1.6151193397233436	4	positive
Otu034	-1.56638028676834	5	negative
Otu026	1.4775709937042978	6	positive
Otu014	1.4628747225701983	7	positive
Otu054	1.3873537635167013	8	positive
Otu010	-1.3768584241172213	9	negative
Otu046	-1.2941785444292655	10	negative
Otu038	1.2792536535216514	11	positive
Otu055	-1.237231760518679	12	negative
Otu006	0.8831747703588452	13	positive
Otu012	-0.8603633223651654	14	negative
Otu024	-0.847788093991113	15	negative
Otu047	0.8401892262900237	16	positive
Otu050	0.8401892262900237	17	positive
Otu008	-0.8390748887010512	18	negative
Otu016	0.7699804544135913	19	positive
Otu039	-0.7691189805058994	20	negative
Otu040	-0.7233242734977013	21	negative
Otu060	-0.6443288516816582	22	negative
Otu002	-0.6013959429142428	23	negative
Otu021	0.5975676145727551	24	positive
Otu058	0.5476651200069587	25	positive
Otu007	0.5438745159508396	26	positive
Otu005	0.41859877681519353	27	positive
Otu001	0.3860543554790148	28	positive
Otu022	-0.3768581648690157	29	negative
Otu004	-0.3193263472913169	30	negative
Otu017	0.27363008687726253	31	positive
Otu015	0.24178344132674398	32	positive
Otu013	-0.1495790834609567	33	negative
Otu028	0.09127752000115978	34	positive
Otu037	-0.05124381384416156	35	negative
Otu009	0	36	zero
Otu018	0	37	zero
Otu020	0	38	zero
Otu023	0	39	zero
Otu025	0	40	zero
Otu027	0	41	zero
Otu030	0	42	zero
Otu031	0	43	zero
Otu032	0	44	zero
Otu033	0	45	zero
Otu035	0	46	zero
Otu036	0	47	zero
Otu041	0	48	zero
Otu042	0	49	zero
Otu043	0	50	zero
Otu044	0	51	zero
Otu045	0	52	zero
Otu048	0	53	zero
Otu049	0	54	zero
Otu051	0	55	zero
Otu052	0	56	zero
Otu053	0	57	zero
Otu056	0	58	zero
Otu061	0	59	zero
Otu062	0	60	zero
Otu063	0	61	zero
Otu065	0	62	zero
Otu066	0	63	zero
Otu068	0	64	zero
Otu069	0	65	zero
Otu070	0	66	zero
Otu071	0	67	zero
Otu073	0	68	zero
Otu074	0	69	zero
Otu075	0	70	zero
Otu076	0	71	zero
Otu079	0	72	zero
Otu080	0	73	zero
Otu082	0	74	zero
Otu083	0	75	zero
Otu084	0	76	zero
Otu085	0	77	zero
Otu087	0	78	zero
Otu088	0	79	zero
Otu091	0	80	zero
Otu095	0	81	zero
Otu097	0	82	zero
Otu102	0	83	zero
Otu105	0	84	zero
Otu106	0	85	zero
Otu112	0	86	zero
Otu113	0	87	zero
Otu014	0.3166961119194841	1	positive
Otu034	-0.3151126895227059	2	negative
Otu015	0.2859275788194182	3	positive
Otu008	-0.25730055140453556	4	negative
Otu019	-0.2501610802062955	5	negative
Otu073	-0.24677744289685205	6	negative
Otu003	0.24643035289271056	7	positive
Otu046	-0.2422647339854251	8	negative
Otu011	-0.23996257874694998	9	negative
Otu002	-0.23705622114542543	10	negative
Otu012	0.23127778183590464	11	positive
Otu006	0.2298671233420559	12	positive
Otu054	0.22030559090768176	13	positive
Otu038	0.216408250975834	14	positive
Otu050	0.20249277402877783	15	positive
Otu007	0.19972728824399538	16	positive
Otu028	-0.1928640796911063	17	negative
Otu009	0.18338055258757802	18	positive
Otu055	-0.18295683812608288	19	negative
Otu030	0.1807720303269343	20	positive
Otu021	0.17843709777087619	21	positive
Otu018	0.17033794128435936	22	positive
Otu040	-0.1661985892292502	23	negative
Otu026	0.15826151936401037	24	positive
Otu005	-0.1576943927504444	25	negative
Otu041	0.1565113356386241	26	positive
Otu048	0.1565113356386241	27	positive
Otu052	0.1565113356386241	28	positive
Otu039	-0.1521322895123498	29	negative
Otu017	0.12012174180028595	30	positive
Otu025	0.11816749607148468	31	positive
Otu071	0.11816749607148468	32	positive
Otu001	0.10780360968829396	33	positive
Otu004	0.1026388545551487	34	positive
Otu037	-0.10183760489457633	35	negative
Otu022	0.09435274844456847	36	positive
Otu029	-0.06458523098693093	37	negative
Otu024	-0.05396891609613083	38	negative
Otu010	0.05018622796219658	39	positive
Otu016	0.02278830253052948	40	positive
Otu013	-0.012685973744589622	41	negative
Otu047	0.009628694337671523	42	positive
Otu020	0	43	zero
Otu023	0	44	zero
Otu027	0	45	zero
Otu031	0	46	zero
Otu032	0	47	zero
Otu033	0	48	zero
Otu035	0	49	zero
Otu036	0	50	zero
Otu042	0	51	zero
Otu043	0	52	zero
Otu044	0	53	zero
